#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
NODE_174_length_281_cov_0.725490	1	281	2	281	100	1.07473	36.4	60
NODE_175_length_280_cov_1.458128	1	280	6	280	100	3.23571	34.5	60
NODE_176_length_280_cov_0.817734	1	280	7	280	100	1.83929	28.2	18.4
NODE_177_length_280_cov_0.596059	1	280	32	280	100	10.0929	34.4	46.1
NODE_178_length_279_cov_1.653465	1	279	6	279	100	3.21147	34.9	60
NODE_179_length_279_cov_0.980198	1	279	10	279	100	2.80287	35.5	45.8
NODE_180_length_278_cov_564.412935	1	278	2012	278	100	873.41	34.5	25.9
NODE_181_length_278_cov_1.502488	1	278	7	278	100	2.85971	35.2	60
NODE_182_length_278_cov_0.736318	1	278	2	278	100	1.08633	35.6	60
NODE_183_length_278_cov_0.736318	1	278	2	278	100	1.08633	36.7	60
NODE_184_length_278_cov_0.736318	1	278	2	278	100	1.08633	36.4	60
NODE_185_length_277_cov_0.740000	1	277	2	277	100	1.09025	36.6	60
NODE_186_length_275_cov_44.772727	1	275	164	275	100	79.1418	34.6	56.6
NODE_187_length_275_cov_2.777778	1	275	8	275	100	4.24	36.1	60
NODE_188_length_275_cov_1.494949	1	275	4	275	100	2.19636	35.2	60
NODE_189_length_274_cov_0.751269	1	274	2	274	100	1.10219	36.6	60
NODE_190_length_274_cov_0.736041	1	274	2	274	100	1.10219	34.2	60
NODE_191_length_273_cov_0.755102	1	273	2	273	100	1.10623	34	60
NODE_192_length_273_cov_0.755102	1	273	2	273	100	1.10623	36.5	60
NODE_193_length_273_cov_0.755102	1	273	2	273	100	1.10623	35.7	60
NODE_194_length_273_cov_0.755102	1	273	2	273	100	1.10623	36.4	60
NODE_195_length_273_cov_0.755102	1	273	2	273	100	1.10623	34.5	60
NODE_196_length_272_cov_0.758974	1	272	2	272	100	1.11029	36.2	60
NODE_197_length_272_cov_0.758974	1	272	2	272	100	1.11029	36.3	60
NODE_198_length_272_cov_0.758974	1	272	2	272	100	1.11029	30.9	60
NODE_199_length_272_cov_0.758974	1	272	2	272	100	1.11029	34.8	60
NODE_200_length_272_cov_0.758974	1	272	2	272	100	1.11029	34	60
NODE_201_length_271_cov_1.994845	1	271	30	271	100	9.14391	34.6	59.2
NODE_202_length_271_cov_1.525773	1	271	4	271	100	2.22878	35.9	60
NODE_203_length_271_cov_0.886598	1	271	2	191	70.4797	0.704797	31.1	48.5
NODE_204_length_271_cov_0.762887	1	271	2	271	100	1.11439	33	60
NODE_205_length_271_cov_0.762887	1	271	2	271	100	1.11439	35.7	60
NODE_206_length_271_cov_0.762887	1	271	2	271	100	1.11439	33.7	60
NODE_207_length_271_cov_0.762887	1	271	2	271	100	1.11439	36.6	60
NODE_208_length_271_cov_0.762887	1	271	2	271	100	1.11439	35.2	60
NODE_209_length_271_cov_0.762887	1	271	2	271	100	1.11439	36.3	60
NODE_210_length_271_cov_0.711340	1	271	2	271	100	1.09963	26.7	60
NODE_211_length_270_cov_0.766839	1	270	2	270	100	1.11852	35.5	60
NODE_212_length_270_cov_0.766839	1	270	8	270	100	1.76296	35.5	25.2
NODE_213_length_269_cov_0.875000	1	269	2	269	100	1.12268	29.4	60
NODE_214_length_269_cov_0.770833	1	269	2	269	100	1.12268	26.5	60
NODE_215_length_268_cov_1.549738	1	268	4	268	100	2.25373	36.2	60
NODE_216_length_266_cov_346.888889	1	266	1752	266	100	919.763	35.3	46.6
NODE_217_length_266_cov_52.365079	1	266	210	266	100	107.508	35.6	45.8
NODE_218_length_266_cov_0.783069	1	266	2	266	100	1.13534	33.8	60
NODE_219_length_265_cov_1.106383	1	265	3	265	100	1.70943	30.7	28.3
NODE_220_length_265_cov_0.787234	1	265	2	265	100	1.13962	35.6	60
NODE_221_length_265_cov_0.787234	1	265	2	265	100	1.13962	29.3	60
NODE_222_length_264_cov_1.149733	1	264	1	151	57.197	0.57197	31.4	60
NODE_223_length_264_cov_0.893048	1	264	3	264	100	1.68939	32.2	60
NODE_224_length_264_cov_0.791444	1	264	2	264	100	1.14394	36.2	60
NODE_225_length_264_cov_0.791444	1	264	2	264	100	1.14394	36.5	60
NODE_226_length_264_cov_0.791444	1	264	2	264	100	1.14394	35.7	60
NODE_227_length_263_cov_2.403226	1	263	8	263	100	4.1597	35.3	60
NODE_228_length_263_cov_0.795699	1	263	2	263	100	1.14829	33.8	60
NODE_229_length_263_cov_0.795699	1	263	2	263	100	1.14829	35.6	60
NODE_230_length_263_cov_0.795699	1	263	2	263	100	1.14829	36.6	60
NODE_231_length_263_cov_0.795699	1	263	2	263	100	1.14829	34.4	60
NODE_232_length_262_cov_1.102703	1	262	4	262	100	2.30534	34.2	60
NODE_233_length_262_cov_0.800000	1	262	8	262	100	1.64122	36.1	52.5
NODE_234_length_262_cov_0.800000	1	262	2	262	100	1.15267	29.9	60
NODE_235_length_262_cov_0.740541	1	262	2	262	100	1.15267	33.3	60
NODE_236_length_262_cov_0.589189	1	262	4	262	100	1.8855	33	60
NODE_237_length_261_cov_2.027174	1	261	6	261	100	3.47126	35.5	60
NODE_238_length_261_cov_1.130435	1	261	3	224	85.8238	1.72797	34.6	25.3
NODE_240_length_260_cov_0.808743	1	260	2	260	100	1.16154	35.9	60
NODE_241_length_260_cov_0.808743	1	260	2	260	100	1.16154	35.7	60
NODE_242_length_260_cov_0.808743	1	260	2	260	100	1.16154	36.5	60
NODE_243_length_260_cov_0.808743	1	260	2	260	100	1.16154	36.6	60
NODE_244_length_260_cov_0.710383	1	260	2	260	100	1.16154	32.6	60
NODE_245_length_259_cov_307.395604	1	259	910	259	100	476.05	35	48.6
NODE_246_length_259_cov_209.598901	1	259	807	259	100	417.664	35.2	50.4
NODE_247_length_259_cov_163.439560	1	259	548	259	100	274.799	35.6	54.5
NODE_248_length_259_cov_1.104396	1	259	137	259	100	71.6873	34.8	31.5
NODE_249_length_259_cov_0.813187	1	259	2	259	100	1.16602	34.5	60
NODE_250_length_259_cov_0.758242	1	259	2	259	100	1.13514	26.7	60
NODE_251_length_258_cov_0.817680	1	258	2	258	100	1.17054	36.4	60
NODE_252_length_258_cov_0.790055	1	258	2	258	100	1.17054	31.4	60
NODE_253_length_257_cov_1.061111	1	257	3	257	100	1.76265	35.4	60
NODE_254_length_257_cov_0.822222	1	257	2	257	100	1.1751	36.6	60
NODE_255_length_257_cov_0.822222	1	257	2	257	100	1.1751	35.7	60
NODE_256_length_257_cov_0.822222	1	257	2	257	100	1.1751	33.4	60
NODE_257_length_256_cov_1.653631	1	256	4	256	100	2.35938	36.4	60
NODE_258_length_256_cov_1.620112	1	256	4	256	100	2.33594	36.5	60
NODE_259_length_256_cov_1.273743	1	256	1	151	58.9844	0.589844	32.7	7
NODE_260_length_256_cov_0.826816	1	256	2	256	100	1.17969	36.4	60
NODE_261_length_256_cov_0.687151	1	256	2	256	100	1.08203	24.6	60
NODE_262_length_255_cov_0.960674	1	255	4	255	100	1.79216	35.9	60
NODE_263_length_255_cov_0.831461	1	255	2	255	100	1.18431	36.4	60
NODE_264_length_255_cov_0.831461	1	255	2	255	100	1.18431	36.8	60
NODE_265_length_255_cov_0.831461	1	255	2	255	100	1.18431	36.4	60
NODE_266_length_255_cov_0.831461	1	255	2	255	100	1.18431	35.5	60
NODE_267_length_255_cov_0.831461	1	255	2	255	100	1.18431	35.4	60
NODE_268_length_255_cov_0.747191	1	255	2	255	100	1.18431	25.8	60
NODE_269_length_255_cov_0.730337	1	255	2	255	100	1.18431	34.5	60
NODE_270_length_254_cov_0.943503	1	254	1	151	59.4488	0.594488	31.2	28
NODE_271_length_254_cov_0.836158	1	254	2	254	100	1.18898	34.6	60
NODE_272_length_254_cov_0.802260	1	254	2	254	100	1.18898	27.5	60
NODE_273_length_254_cov_0.683616	1	254	2	254	100	1.15354	25.8	60
NODE_274_length_253_cov_343.164773	1	253	1176	253	100	527.431	35.2	50.7
NODE_275_length_253_cov_0.840909	1	253	2	253	100	1.19368	35.8	60
NODE_276_length_253_cov_0.840909	1	253	2	253	100	1.19368	36.5	60
NODE_277_length_253_cov_0.840909	1	253	4	253	100	2.38735	30.7	60
NODE_278_length_253_cov_0.755682	1	253	2	253	100	1.19368	34.4	60
NODE_279_length_252_cov_71.262857	1	252	223	252	100	119.286	35.3	58.1
NODE_280_length_252_cov_3.137143	1	252	12	252	100	6.99206	34.2	60
NODE_281_length_252_cov_1.588571	1	252	4	252	100	2.3254	36.7	60
NODE_282_length_252_cov_0.845714	1	252	2	252	100	1.19841	36.6	60
NODE_283_length_252_cov_0.845714	1	252	2	252	100	1.19841	34.6	60
NODE_284_length_252_cov_0.845714	1	252	2	252	100	1.19841	36.5	60
NODE_285_length_252_cov_0.714286	1	252	2	252	100	1.19841	31.3	60
NODE_286_length_251_cov_1.827586	1	251	6	251	100	3.40239	36	60
NODE_287_length_251_cov_1.701149	1	251	4	251	100	2.40637	35.4	60
NODE_288_length_251_cov_0.850575	1	251	2	251	100	1.20319	36.4	60
NODE_289_length_251_cov_0.850575	1	251	2	251	100	1.20319	34	60
NODE_290_length_251_cov_0.850575	1	251	2	251	100	1.20319	36.4	60
NODE_291_length_251_cov_0.850575	1	251	2	251	100	1.20319	34.4	60
NODE_292_length_251_cov_0.758621	1	251	2	251	100	1.20319	27.4	56.5
NODE_293_length_250_cov_683.809249	1	250	2218	250	100	1166.08	35.5	52.6
NODE_294_length_250_cov_1.658960	1	250	22	250	100	4.356	35.7	38.5
NODE_295_length_250_cov_1.000000	1	250	1	151	60.4	0.604	32.6	36
NODE_296_length_250_cov_0.988439	1	250	10	250	100	3.792	34.7	40.3
NODE_297_length_250_cov_0.855491	1	250	2	250	100	1.208	36.4	60
NODE_298_length_250_cov_0.855491	1	250	2	250	100	1.208	36.8	60
NODE_299_length_250_cov_0.855491	1	250	2	250	100	1.208	36	60
NODE_300_length_250_cov_0.815029	1	250	2	250	100	1.208	32	60
NODE_301_length_250_cov_0.797688	1	250	2	250	100	1.168	27.2	60
NODE_302_length_250_cov_0.739884	1	250	2	250	100	1.208	36.2	60
NODE_303_length_250_cov_0.676301	1	250	2	250	100	1.084	26.6	60
NODE_304_length_250_cov_0.647399	1	250	4	250	100	1.464	36.1	60
NODE_305_length_249_cov_1.372093	1	249	4	249	100	2.27309	35.9	60
NODE_307_length_249_cov_1.122093	1	249	3	156	62.6506	1.31325	35.3	10.7
NODE_308_length_249_cov_0.953488	1	249	4	249	100	2.38554	33.4	60
NODE_309_length_249_cov_0.860465	1	249	2	249	100	1.21285	33.8	60
NODE_310_length_249_cov_0.860465	1	249	2	249	100	1.21285	34.6	60
NODE_311_length_249_cov_0.860465	1	249	2	249	100	1.21285	36.3	60
NODE_312_length_249_cov_0.790698	1	249	2	249	100	1.21285	26.2	60
NODE_313_length_249_cov_0.744186	1	249	2	249	100	1.21285	34.9	60
NODE_314_length_248_cov_1.116959	1	248	2	204	82.2581	1.21774	35.9	60
NODE_316_length_247_cov_0.870588	1	247	2	247	100	1.22267	30.2	51.5
NODE_317_length_246_cov_1.213018	1	246	20	246	100	6.85772	34.6	60
NODE_318_length_246_cov_0.875740	1	246	2	246	100	1.22764	33.8	60
NODE_319_length_246_cov_0.875740	1	246	2	246	100	1.22764	36.1	60
NODE_320_length_246_cov_0.875740	1	246	2	246	100	1.22764	36.5	60
NODE_321_length_246_cov_0.875740	1	246	4	246	100	1.47154	36	30
NODE_322_length_246_cov_0.869822	1	246	2	246	100	1.22764	30.9	55.5
NODE_323_length_246_cov_0.319527	1	246	12	246	100	3.0935	34.7	44.3
NODE_324_length_245_cov_2.107143	1	245	8	245	100	3.95918	36.4	60
NODE_325_length_245_cov_1.333333	1	245	28	245	100	7.91837	33.9	60
NODE_326_length_245_cov_1.107143	1	245	16	245	100	4.18776	33.2	5.12
NODE_327_length_245_cov_0.880952	1	245	2	245	100	1.23265	36	60
NODE_328_length_245_cov_0.880952	1	245	2	245	100	1.23265	35.7	60
NODE_329_length_245_cov_0.880952	1	245	2	245	100	1.23265	35.8	60
NODE_330_length_245_cov_0.880952	1	245	2	245	100	1.23265	36.8	60
NODE_332_length_244_cov_0.886228	1	244	1	151	61.8852	0.618852	30.5	60
NODE_333_length_244_cov_0.886228	1	244	2	244	100	1.2377	36.8	60
NODE_334_length_244_cov_0.886228	1	244	2	244	100	1.2377	35.8	60
NODE_335_length_244_cov_0.706587	1	244	2	244	100	1.2377	33.6	60
NODE_336_length_243_cov_52.451807	1	243	359	243	100	198.424	35.1	43.5
NODE_337_length_243_cov_1.349398	1	243	4	243	100	2.4856	35.5	60
NODE_338_length_243_cov_0.891566	1	243	2	243	100	1.2428	27.2	57
NODE_339_length_243_cov_0.891566	1	243	2	243	100	1.2428	36.5	60
NODE_340_length_243_cov_0.879518	1	243	2	243	100	1.2428	30.5	46
NODE_341_length_243_cov_0.789157	1	243	2	243	100	1.2428	35.8	60
NODE_342_length_243_cov_0.662651	1	243	2	243	100	1.08642	25.1	60
NODE_343_length_242_cov_1.048485	1	242	3	154	63.6364	0.88843	32.3	15
NODE_344_length_242_cov_0.896970	1	242	2	242	100	1.24793	36.2	60
NODE_345_length_242_cov_0.896970	1	242	2	242	100	1.24793	36.7	60
NODE_346_length_242_cov_0.896970	1	242	2	242	100	1.24793	30.6	43
NODE_347_length_242_cov_0.896970	1	242	3	242	100	1.52066	31.6	48.3
NODE_348_length_242_cov_0.896970	1	242	2	242	100	1.24793	36.7	60
NODE_349_length_242_cov_0.884848	1	242	2	242	100	1.24793	30.1	57
NODE_350_length_242_cov_0.884848	1	242	2	242	100	1.24793	29.4	60
NODE_351_length_241_cov_0.902439	1	241	2	241	100	1.25311	36.1	60
