Brettanomyces.custersianus.GQ354525_cox1_genbank	NODE_38_length_26805_cov_463.564202	73	75.928	9.36e-95	187	182	893	10195	10906
Brettanomyces.custersianus.GQ354525_cox1_genbank	NODE_38_length_26805_cov_463.564202	73	78.079	3.44e-79	159	895	1368	12491	12964
Brettanomyces.custersianus.GQ354525_cox2_genbank	NODE_38_length_26805_cov_463.564202	67	80.240	6.94e-103	201	202	699	21034	21531
Brettanomyces.custersianus.GQ354525_cox3_genbank	NODE_38_length_26805_cov_463.564202	52	72.500	1.41e-25	62	190	614	24898	25322
Brettanomyces.custersianus.GQ354525_nad1_genbank	NODE_38_length_26805_cov_463.564202	67	72.161	1.08e-47	102	70	774	22472	23176
Brettanomyces.custersianus.GQ354525_nad2_genbank	NODE_38_length_26805_cov_463.564202	7	81.250	6.29e-17	47	320	428	25875	25986
Brettanomyces.custersianus.GQ354525_nad3_genbank	NODE_38_length_26805_cov_463.564202	37	79.503	9.33e-25	60	200	358	410	568
Brettanomyces.custersianus.GQ354525_nad4_genbank	NODE_38_length_26805_cov_463.564202	71	76.114	7.74e-145	277	346	1380	6441	7472
Brettanomyces.custersianus.GQ354525_nad5_genbank	NODE_38_length_26805_cov_463.564202	42	75.916	2.40e-96	190	675	1417	8577	9317
Brettanomyces.custersianus.GQ354525_nad5_genbank	NODE_38_length_26805_cov_463.564202	42	79.167	1.27e-04	25	413	484	8315	8383
Candida.alai.HQ267968_atp6_genbank	NODE_38_length_26805_cov_463.564202	99	77.997	6.74e-123	237	7	744	4957	5694
Candida.alai.HQ267968_cob_genbank	NODE_38_length_26805_cov_463.564202	97	81.860	7.86e-154	293	493	1142	15443	16092
Candida.alai.HQ267968_cob_genbank	NODE_38_length_26805_cov_463.564202	97	82.744	4.97e-116	225	9	482	13576	14049
Candida.alai.HQ267968_cox1_genbank	NODE_38_length_26805_cov_463.564202	85	81.460	0.0	372	19	870	10053	10904
Candida.alai.HQ267968_cox1_genbank	NODE_38_length_26805_cov_463.564202	85	81.992	5.33e-122	236	874	1391	12491	13008
Candida.alai.HQ267968_cox2_genbank	NODE_38_length_26805_cov_463.564202	94	83.757	0.0	363	13	720	20857	21564
Candida.alai.HQ267968_cox3_genbank	NODE_38_length_26805_cov_463.564202	100	80.000	1.48e-169	321	1	810	24709	25518
Candida.alai.HQ267968_nad1_genbank	NODE_38_length_26805_cov_463.564202	98	86.026	0.0	528	6	917	22441	23352
Candida.alai.HQ267968_nad2_genbank	NODE_38_length_26805_cov_463.564202	82	81.081	0.0	468	96	1211	25684	26805
Candida.alai.HQ267968_nad3_genbank	NODE_38_length_26805_cov_463.564202	88	81.341	1.02e-73	148	1	340	253	592
Candida.alai.HQ267968_nad4_genbank	NODE_38_length_26805_cov_463.564202	90	80.841	0.0	516	85	1311	6255	7481
Candida.alai.HQ267968_nad5_genbank	NODE_38_length_26805_cov_463.564202	81	79.955	0.0	516	92	1416	8153	9474
Candida.alai.HQ267968_nad6_genbank	NODE_38_length_26805_cov_463.564202	46	81.340	2.07e-41	90	7	213	21958	22164
Candida.albicans.AF285261_atp6_genbank	NODE_38_length_26805_cov_463.564202	96	73.919	1.55e-74	150	9	720	4962	5672
Candida.albicans.AF285261_atp9_genbank	NODE_38_length_26805_cov_463.564202	96	80.180	3.66e-41	89	1	221	23643	23863
Candida.albicans.AF285261_cob_mfannot	NODE_38_length_26805_cov_463.564202	51	81.588	4.86e-136	261	493	1080	15443	16030
Candida.albicans.AF285261_cox1_mfannot	NODE_38_length_26805_cov_463.564202	96	78.665	6.56e-151	288	1	825	10035	10859
Candida.albicans.AF285261_cox1_mfannot	NODE_38_length_26805_cov_463.564202	96	79.383	3.09e-139	267	874	1581	12491	13198
Candida.albicans.AF285261_cox2_genbank	NODE_38_length_26805_cov_463.564202	97	81.399	1.46e-164	312	1	711	20854	21564
Candida.albicans.AF285261_cox2_genbank	NODE_38_length_26805_cov_463.564202	97	85.185	8.43e-08	30	734	787	1286	1339
Candida.albicans.AF285261_cox2_genbank	NODE_13_length_337202_cov_35.682628	8	82.812	8.43e-08	30	580	642	200085	200148
Candida.albicans.AF285261_cox3_genbank	NODE_38_length_26805_cov_463.564202	99	76.063	2.68e-112	218	1	809	24709	25517
Candida.albicans.AF285261_nad1_genbank	NODE_38_length_26805_cov_463.564202	94	81.909	0.0	407	4	899	22439	23334
Candida.albicans.AF285261_nad2_genbank	NODE_38_length_26805_cov_463.564202	59	75.439	4.82e-107	209	339	1175	25876	26717
Candida.albicans.AF285261_nad3_genbank	NODE_38_length_26805_cov_463.564202	84	79.167	1.35e-57	119	1	329	253	581
Candida.albicans.AF285261_nad4_genbank	NODE_38_length_26805_cov_463.564202	85	76.929	0.0	357	142	1332	6312	7502
Candida.albicans.AF285261_nad4L_genbank	NODE_38_length_26805_cov_463.564202	92	79.253	6.83e-39	85	1	235	7769	8003
Candida.albicans.AF285261_nad5_genbank	NODE_38_length_26805_cov_463.564202	76	75.803	6.58e-176	333	16	1275	8053	9312
[Candida].auris.AP018713_atp6_genbank	NODE_38_length_26805_cov_463.564202	100	83.512	0.0	372	1	741	4954	5694
[Candida].auris.AP018713_atp9_genbank	NODE_38_length_26805_cov_463.564202	100	86.147	9.83e-67	135	1	231	23643	23873
[Candida].auris.AP018713_cob_genbank	NODE_38_length_26805_cov_463.564202	98	85.890	0.0	375	496	1146	15443	16093
[Candida].auris.AP018713_cob_genbank	NODE_38_length_26805_cov_463.564202	98	86.402	4.75e-146	279	1	476	13568	14040
[Candida].auris.AP018713_cox1_genbank	NODE_38_length_26805_cov_463.564202	97	85.393	0.0	496	26	911	10021	10906
[Candida].auris.AP018713_cox1_genbank	NODE_38_length_26805_cov_463.564202	97	82.845	8.42e-180	340	913	1623	12491	13198
[Candida].auris.AP018713_cox2_genbank	NODE_38_length_26805_cov_463.564202	97	89.030	0.0	477	1	711	20854	21564
[Candida].auris.AP018713_cox3_genbank	NODE_38_length_26805_cov_463.564202	100	80.807	1.46e-179	339	1	810	24709	25518
[Candida].auris.AP018713_nad1_genbank	NODE_38_length_26805_cov_463.564202	95	89.549	0.0	623	10	917	22445	23352
[Candida].auris.AP018713_nad2_genbank	NODE_38_length_26805_cov_463.564202	82	84.093	0.0	594	100	1244	25652	26805
[Candida].auris.AP018713_nad3_genbank	NODE_38_length_26805_cov_463.564202	88	82.370	3.63e-78	156	1	339	253	591
[Candida].auris.AP018713_nad4_genbank	NODE_38_length_26805_cov_463.564202	91	88.283	0.0	805	66	1308	6236	7478
[Candida].auris.AP018713_nad4L_genbank	NODE_38_length_26805_cov_463.564202	100	89.804	4.92e-90	177	1	255	7769	8023
[Candida].auris.AP018713_nad5_genbank	NODE_38_length_26805_cov_463.564202	94	86.912	0.0	471	16	797	8053	8831
[Candida].auris.AP018713_nad5_genbank	NODE_38_length_26805_cov_463.564202	94	82.807	0.0	395	835	1652	8827	9681
[Candida].auris.AP018713_nad6_genbank	NODE_38_length_26805_cov_463.564202	95	84.062	8.95e-80	159	1	306	21952	22269
[Candida].auris.AP018713_nad6_genbank	NODE_38_length_26805_cov_463.564202	95	81.081	4.54e-18	48	331	441	22321	22431
Candida.blackwelliae.KC993199_atp6_genbank	NODE_38_length_26805_cov_463.564202	99	77.200	1.46e-114	222	6	741	4960	5694
Candida.blackwelliae.KC993199_atp9_genbank	NODE_38_length_26805_cov_463.564202	100	82.328	1.00e-51	108	1	231	23643	23873
Candida.blackwelliae.KC993199_cob_genbank	NODE_38_length_26805_cov_463.564202	89	82.927	2.21e-144	276	511	1080	15461	16030
Candida.blackwelliae.KC993199_cob_genbank	NODE_38_length_26805_cov_463.564202	89	83.151	4.96e-116	225	19	474	13586	14041
Candida.blackwelliae.KC993199_cox1_genbank	NODE_38_length_26805_cov_463.564202	98	80.207	2.92e-179	339	19	873	10053	10907
Candida.blackwelliae.KC993199_cox1_genbank	NODE_38_length_26805_cov_463.564202	98	81.224	3.01e-159	303	874	1581	12491	13198
Candida.blackwelliae.KC993199_cox2_genbank	NODE_38_length_26805_cov_463.564202	97	84.972	0.0	390	1	711	20854	21564
Candida.blackwelliae.KC993199_cox3_genbank	NODE_38_length_26805_cov_463.564202	98	80.476	3.19e-171	324	19	810	24727	25518
Candida.blackwelliae.KC993199_nad1_genbank	NODE_38_length_26805_cov_463.564202	90	86.893	0.0	536	6	889	22441	23324
Candida.blackwelliae.KC993199_nad3_genbank	NODE_38_length_26805_cov_463.564202	83	83.668	3.84e-88	174	1	345	253	597
Candida.blackwelliae.KC993199_nad4_genbank	NODE_38_length_26805_cov_463.564202	92	79.068	0.0	455	95	1344	6268	7517
Candida.blackwelliae.KC993199_nad4L_genbank	NODE_38_length_26805_cov_463.564202	82	78.873	2.48e-33	75	1	210	7769	7978
Candida.blackwelliae.KC993199_nad5_genbank	NODE_38_length_26805_cov_463.564202	71	75.876	8.78e-165	313	79	1279	8116	9316
Candida.bohioensis.KF214631_atp6_genbank	NODE_38_length_26805_cov_463.564202	100	76.260	4.15e-105	205	1	744	4954	5694
Candida.bohioensis.KF214631_atp9_genbank	NODE_38_length_26805_cov_463.564202	100	80.952	1.01e-46	99	1	231	23643	23873
Candida.bohioensis.KF214631_cob_genbank	NODE_38_length_26805_cov_463.564202	95	81.064	1.04e-137	264	517	1143	15467	16093
Candida.bohioensis.KF214631_cob_genbank	NODE_38_length_26805_cov_463.564202	95	81.551	3.92e-107	209	19	491	13586	14059
Candida.bohioensis.KF214631_cox1_genbank	NODE_38_length_26805_cov_463.564202	99	82.118	0.0	399	1	870	10035	10904
Candida.bohioensis.KF214631_cox1_genbank	NODE_38_length_26805_cov_463.564202	99	79.804	3.08e-144	276	874	1581	12491	13198
Candida.bohioensis.KF214631_cox2_genbank	NODE_38_length_26805_cov_463.564202	96	84.188	0.0	369	10	711	20863	21564
Candida.bohioensis.KF214631_cox3_genbank	NODE_38_length_26805_cov_463.564202	100	79.830	1.49e-164	312	1	810	24709	25518
Candida.bohioensis.KF214631_nad1_genbank	NODE_38_length_26805_cov_463.564202	98	84.735	0.0	484	5	902	22455	23352
Candida.bohioensis.KF214631_nad2_genbank	NODE_38_length_26805_cov_463.564202	71	73.774	4.73e-92	182	141	1108	25738	26705
Candida.bohioensis.KF214631_nad3_genbank	NODE_38_length_26805_cov_463.564202	52	83.010	6.39e-46	98	80	283	332	534
Candida.bohioensis.KF214631_nad4_genbank	NODE_38_length_26805_cov_463.564202	85	79.281	0.0	433	97	1255	6267	7425
Candida.bohioensis.KF214631_nad4L_genbank	NODE_38_length_26805_cov_463.564202	82	78.571	3.20e-32	73	48	255	7816	8023
Candida.bohioensis.KF214631_nad5_genbank	NODE_38_length_26805_cov_463.564202	92	77.439	0.0	446	11	1436	8051	9473
Candida.bohioensis.KF214631_nad5_genbank	NODE_38_length_26805_cov_463.564202	92	82.857	1.37e-18	50	1477	1580	9550	9653
[Candida].bracarensis.KU920682_cob_genbank	NODE_38_length_26805_cov_463.564202	89	84.278	2.21e-149	285	492	1035	15443	15985
[Candida].bracarensis.KU920682_cob_genbank	NODE_38_length_26805_cov_463.564202	89	79.226	1.44e-91	181	1	487	13568	14054
[Candida].bracarensis.KU920682_cox1_genbank	NODE_38_length_26805_cov_463.564202	75	78.483	4.08e-128	247	150	864	10190	10904
[Candida].bracarensis.KU920682_cox1_genbank	NODE_38_length_26805_cov_463.564202	75	78.586	7.23e-86	171	868	1356	12491	12979
[Candida].bracarensis.KU920682_cox2_genbank	NODE_38_length_26805_cov_463.564202	93	79.859	3.08e-141	270	40	738	20866	21564
[Candida].bracarensis.KU920682_cox3_genbank	NODE_38_length_26805_cov_463.564202	52	72.196	5.07e-25	61	189	606	24897	25314
Candida.buenavistaensis.KC993175_cob_genbank	NODE_38_length_26805_cov_463.564202	96	79.879	2.28e-129	249	496	1143	15446	16093
Candida.buenavistaensis.KC993175_cob_genbank	NODE_38_length_26805_cov_463.564202	96	79.362	8.66e-89	176	19	485	13586	14052
Candida.buenavistaensis.KC993175_cox1_genbank	NODE_38_length_26805_cov_463.564202	99	80.974	0.0	369	1	873	10035	10907
Candida.buenavistaensis.KC993175_cox1_genbank	NODE_38_length_26805_cov_463.564202	99	80.785	6.51e-156	297	874	1581	12491	13198
Candida.buenavistaensis.KC993175_cox2_genbank	NODE_38_length_26805_cov_463.564202	97	79.749	1.50e-144	276	1	711	20854	21564
Candida.buenavistaensis.KC993175_cox2_genbank	NODE_38_length_26805_cov_463.564202	97	82.456	1.41e-05	26	731	787	1284	1339
Candida.buenavistaensis.KC993175_cox3_genbank	NODE_38_length_26805_cov_463.564202	98	76.923	2.65e-122	236	16	809	24724	25517
Candida.buenavistaensis.KC993175_nad1_genbank	NODE_38_length_26805_cov_463.564202	91	81.430	0.0	375	40	897	22475	23332
Candida.buenavistaensis.KC993175_nad3_genbank	NODE_38_length_26805_cov_463.564202	59	76.293	3.93e-28	66	91	321	343	573
Candida.buenavistaensis.KC993175_nad4_genbank	NODE_38_length_26805_cov_463.564202	87	78.271	0.0	417	109	1332	6279	7502
Candida.buenavistaensis.KC993175_nad5_genbank	NODE_38_length_26805_cov_463.564202	76	77.160	0.0	390	151	1428	8188	9465
[Candida].castellii.FM995165_atp6_genbank	NODE_38_length_26805_cov_463.564202	71	75.875	1.26e-65	134	263	768	5189	5694
[Candida].castellii.FM995165_atp6_genbank	NODE_38_length_26805_cov_463.564202	71	88.372	3.81e-06	27	11	53	4957	4997
[Candida].castellii.FM995165_cob_genbank	NODE_38_length_26805_cov_463.564202	42	76.861	2.46e-69	141	1	486	13568	14053
[Candida].castellii.FM995165_cox1_genbank	NODE_38_length_26805_cov_463.564202	82	76.667	1.90e-126	244	36	867	10073	10904
[Candida].castellii.FM995165_cox1_genbank	NODE_38_length_26805_cov_463.564202	82	78.182	1.57e-82	165	871	1359	12491	12979
[Candida].castellii.FM995165_cox2_genbank	NODE_38_length_26805_cov_463.564202	82	79.032	8.85e-112	217	60	666	20892	21498
[Candida].castellii.FM995165_cox3_genbank	NODE_38_length_26805_cov_463.564202	66	72.192	1.80e-34	78	15	545	24723	25253
Candida.chauliodis.KF017574_atp6_genbank	NODE_38_length_26805_cov_463.564202	95	72.438	1.24e-50	107	1	704	4954	5657
Candida.chauliodis.KF017574_atp9_genbank	NODE_38_length_26805_cov_463.564202	100	78.448	1.03e-36	81	1	231	23643	23873
Candida.chauliodis.KF017574_cob_genbank	NODE_38_length_26805_cov_463.564202	97	78.539	3.85e-117	227	494	1143	15444	16093
Candida.chauliodis.KF017574_cob_genbank	NODE_38_length_26805_cov_463.564202	97	76.458	1.92e-65	134	10	482	13577	14049
Candida.chauliodis.KF017574_cox1_genbank	NODE_38_length_26805_cov_463.564202	98	77.753	3.04e-149	285	1	873	10035	10907
Candida.chauliodis.KF017574_cox1_genbank	NODE_38_length_26805_cov_463.564202	98	78.805	1.46e-127	246	889	1581	12506	13198
Candida.chauliodis.KF017574_cox2_genbank	NODE_38_length_26805_cov_463.564202	89	79.630	6.96e-143	273	10	711	20863	21564
Candida.chauliodis.KF017574_cox3_genbank	NODE_38_length_26805_cov_463.564202	100	76.642	3.42e-121	234	1	810	24709	25518
Candida.chauliodis.KF017574_nad1_genbank	NODE_38_length_26805_cov_463.564202	99	81.994	0.0	421	4	929	22439	23363
Candida.chauliodis.KF017574_nad2_genbank	NODE_38_length_26805_cov_463.564202	59	73.123	3.74e-68	139	301	1102	25898	26705
Candida.chauliodis.KF017574_nad3_genbank	NODE_38_length_26805_cov_463.564202	61	81.395	8.81e-55	114	1	258	253	510
Candida.chauliodis.KF017574_nad4_genbank	NODE_38_length_26805_cov_463.564202	73	79.143	0.0	396	138	1205	6308	7375
Candida.chauliodis.KF017574_nad4L_genbank	NODE_38_length_26805_cov_463.564202	39	80.392	2.55e-13	39	157	255	7924	8023
Candida.chauliodis.KF017574_nad5_genbank	NODE_38_length_26805_cov_463.564202	70	74.714	4.26e-148	283	87	1296	8121	9330
Candida.corydali.KC993198_atp6_genbank	NODE_38_length_26805_cov_463.564202	100	72.859	1.58e-59	123	1	741	4954	5694
Candida.corydali.KC993198_atp9_genbank	NODE_38_length_26805_cov_463.564202	87	78.431	4.81e-30	69	1	201	23643	23843
Candida.corydali.KC993198_cob_genbank	NODE_38_length_26805_cov_463.564202	98	78.097	3.88e-112	218	491	1143	15441	16093
Candida.corydali.KC993198_cob_genbank	NODE_38_length_26805_cov_463.564202	98	76.591	2.47e-69	141	9	491	13576	14058
Candida.corydali.KC993198_cox1_genbank	NODE_38_length_26805_cov_463.564202	94	77.666	3.07e-144	276	1	873	10035	10907
Candida.corydali.KC993198_cox1_genbank	NODE_38_length_26805_cov_463.564202	94	80.351	6.73e-131	252	874	1494	12491	13111
Candida.corydali.KC993198_cox2_genbank	NODE_38_length_26805_cov_463.564202	95	82.011	1.35e-169	321	10	711	20863	21564
Candida.corydali.KC993198_cox3_genbank	NODE_38_length_26805_cov_463.564202	97	75.720	1.26e-105	206	23	810	24731	25518
Candida.corydali.KC993198_nad1_genbank	NODE_38_length_26805_cov_463.564202	96	83.778	0.0	456	4	897	22439	23332
Candida.corydali.KC993198_nad2_genbank	NODE_38_length_26805_cov_463.564202	71	75.126	3.50e-118	229	137	1105	25734	26705
Candida.corydali.KC993198_nad3_genbank	NODE_38_length_26805_cov_463.564202	70	78.361	3.26e-49	104	1	302	253	554
Candida.corydali.KC993198_nad4_genbank	NODE_38_length_26805_cov_463.564202	83	80.452	0.0	499	97	1322	6267	7491
Candida.corydali.KC993198_nad4L_genbank	NODE_38_length_26805_cov_463.564202	95	77.869	4.11e-36	80	1	242	7769	8010
Candida.corydali.KC993198_nad5_genbank	NODE_38_length_26805_cov_463.564202	75	77.911	0.0	427	157	1465	8155	9463
Candida.corydali.KC993198_nad6_genbank	NODE_38_length_26805_cov_463.564202	46	82.381	3.43e-44	95	8	213	21959	22164
Candida.frijolesensis.HM594866_atp6_genbank	NODE_38_length_26805_cov_463.564202	97	76.119	2.50e-97	191	1	720	4954	5672
Candida.frijolesensis.HM594866_cob_genbank	NODE_38_length_26805_cov_463.564202	97	81.860	6.07e-155	295	491	1142	15441	16092
Candida.frijolesensis.HM594866_cob_genbank	NODE_38_length_26805_cov_463.564202	97	79.123	4.01e-87	173	19	491	13586	14058
Candida.frijolesensis.HM594866_cox1_genbank	NODE_38_length_26805_cov_463.564202	93	82.915	0.0	381	85	873	10119	10907
Candida.frijolesensis.HM594866_cox1_genbank	NODE_38_length_26805_cov_463.564202	93	81.612	2.99e-164	312	874	1575	12491	13192
Candida.frijolesensis.HM594866_cox2_genbank	NODE_38_length_26805_cov_463.564202	97	85.654	0.0	405	1	711	20854	21564
Candida.frijolesensis.HM594866_cox2_genbank	NODE_13_length_337202_cov_35.682628	14	79.808	2.80e-12	38	549	648	200054	200155
Candida.frijolesensis.HM594866_cox3_genbank	NODE_38_length_26805_cov_463.564202	99	79.365	1.17e-155	296	1	803	24709	25511
Candida.frijolesensis.HM594866_nad1_genbank	NODE_38_length_26805_cov_463.564202	97	86.275	0.0	534	1	912	22433	23344
Candida.frijolesensis.HM594866_nad2_genbank	NODE_38_length_26805_cov_463.564202	78	75.708	7.30e-140	268	141	1205	25738	26805
Candida.frijolesensis.HM594866_nad3_genbank	NODE_38_length_26805_cov_463.564202	90	81.586	7.79e-75	150	1	345	253	597
Candida.frijolesensis.HM594866_nad4_genbank	NODE_38_length_26805_cov_463.564202	97	80.795	0.0	439	1	1048	6462	7509
Candida.frijolesensis.HM594866_nad5_genbank	NODE_38_length_26805_cov_463.564202	86	77.045	0.0	420	15	1436	8052	9473
Candida.gigantensis.KF017572_cob_genbank	NODE_38_length_26805_cov_463.564202	11	78.030	2.07e-15	44	742	872	15692	15822
[Candida].glabrata.NC_004691_cob_genbank	NODE_38_length_26805_cov_463.564202	95	81.583	2.87e-143	274	492	1108	15443	16057
[Candida].glabrata.NC_004691_cob_genbank	NODE_38_length_26805_cov_463.564202	95	79.388	3.08e-93	184	1	487	13568	14054
[Candida].glabrata.NC_004691_cox1_genbank	NODE_38_length_26805_cov_463.564202	79	78.033	6.73e-136	261	88	864	10128	10904
[Candida].glabrata.NC_004691_cox1_genbank	NODE_38_length_26805_cov_463.564202	79	77.576	1.58e-77	156	868	1356	12491	12979
[Candida].glabrata.NC_004691_cox2_genbank	NODE_38_length_26805_cov_463.564202	90	80.323	6.14e-128	246	72	684	20892	21503
[Candida].glabrata.NC_004691_cox3_genbank	NODE_38_length_26805_cov_463.564202	44	72.928	3.92e-26	63	189	545	24897	25253
[Candida].intermedia.LT635763_atp6_mfannot	NODE_38_length_26805_cov_463.564202	99	85.061	0.0	404	1	737	4954	5690
[Candida].intermedia.LT635763_atp9_mfannot	NODE_38_length_26805_cov_463.564202	100	85.281	2.13e-63	129	1	231	23643	23873
[Candida].intermedia.LT635763_cob_mfannot	NODE_38_length_26805_cov_463.564202	97	87.404	0.0	405	493	1143	15443	16093
[Candida].intermedia.LT635763_cob_mfannot	NODE_38_length_26805_cov_463.564202	97	86.837	3.66e-147	281	7	473	13573	14040
[Candida].intermedia.LT635763_cox1_mfannot	NODE_38_length_26805_cov_463.564202	99	86.986	0.0	531	1	873	10035	10907
[Candida].intermedia.LT635763_cox1_mfannot	NODE_38_length_26805_cov_463.564202	99	87.306	0.0	438	874	1581	12491	13198
[Candida].intermedia.LT635763_cox2_mfannot	NODE_38_length_26805_cov_463.564202	93	89.945	0.0	507	55	780	20854	21579
[Candida].intermedia.LT635763_cox2_mfannot	NODE_13_length_337202_cov_35.682628	11	82.418	1.78e-14	42	614	702	200065	200155
[Candida].intermedia.LT635763_cox3_mfannot	NODE_38_length_26805_cov_463.564202	100	84.815	0.0	441	1	810	24709	25518
[Candida].intermedia.LT635763_nad1_mfannot	NODE_38_length_26805_cov_463.564202	99	89.659	0.0	645	3	938	22432	23367
[Candida].intermedia.LT635763_nad2_mfannot	NODE_38_length_26805_cov_463.564202	81	82.586	0.0	541	103	1244	25654	26805
[Candida].intermedia.LT635763_nad3_mfannot	NODE_38_length_26805_cov_463.564202	88	88.529	7.36e-115	222	1	339	253	591
[Candida].intermedia.LT635763_nad4_mfannot	NODE_38_length_26805_cov_463.564202	86	88.434	0.0	811	99	1341	6236	7478
[Candida].intermedia.LT635763_nad4L_mfannot	NODE_38_length_26805_cov_463.564202	100	88.235	2.31e-83	165	1	255	7769	8023
[Candida].intermedia.LT635763_nad5_mfannot	NODE_38_length_26805_cov_463.564202	95	87.658	0.0	895	19	1442	8053	9474
[Candida].intermedia.LT635763_nad5_mfannot	NODE_38_length_26805_cov_463.564202	95	89.610	3.65e-49	105	1459	1611	9529	9682
[Candida].intermedia.LT635763_nad6_mfannot	NODE_38_length_26805_cov_463.564202	98	78.807	1.99e-76	153	11	453	21950	22431
Candida.jiufengensis.GU136397_atp6_genbank	NODE_38_length_26805_cov_463.564202	99	74.967	9.13e-87	172	9	741	4962	5694
Candida.jiufengensis.GU136397_atp9_genbank	NODE_38_length_26805_cov_463.564202	100	78.879	2.20e-38	84	1	231	23643	23873
Candida.jiufengensis.GU136397_cob_genbank	NODE_38_length_26805_cov_463.564202	90	80.336	1.06e-122	237	517	1104	15467	16054
Candida.jiufengensis.GU136397_cob_genbank	NODE_38_length_26805_cov_463.564202	90	80.349	2.37e-94	186	19	474	13586	14041
Candida.jiufengensis.GU136397_cox1_genbank	NODE_38_length_26805_cov_463.564202	99	78.620	2.32e-160	305	1	872	10035	10906
