NODE_38_length_26805_cov_463.564202	KC993186.1	68	86.592	5.39e-45	99	3011	3189	17410	17573
NODE_38_length_26805_cov_463.564202	KC993186.1	68	86.842	7.02e-39	88	24251	24396	13449	13598
NODE_38_length_26805_cov_463.564202	KC993186.1	68	77.926	9.08e-38	86	4081	4373	18244	18519
NODE_38_length_26805_cov_463.564202	KC993186.1	68	76.347	1.17e-36	84	11260	11570	1268	1599
NODE_38_length_26805_cov_463.564202	KC993186.1	68	94.681	2.54e-33	78	24499	24591	13600	13693
NODE_38_length_26805_cov_463.564202	KC993186.1	68	100.000	1.18e-31	75	3634	3708	17910	17984
NODE_38_length_26805_cov_463.564202	KC993186.1	68	82.353	7.12e-29	70	3711	3880	18095	18244
NODE_38_length_26805_cov_463.564202	KC993186.1	68	93.976	9.21e-28	68	17132	17214	8201	8283
NODE_38_length_26805_cov_463.564202	KC993186.1	68	94.366	9.27e-23	59	21675	21745	11412	11482
NODE_38_length_26805_cov_463.564202	KC993186.1	68	100.000	1.55e-20	55	19792	19846	9602	9656
NODE_38_length_26805_cov_463.564202	KC993186.1	68	94.444	5.62e-15	45	16794	16847	7909	7962
NODE_38_length_26805_cov_463.564202	KC993186.1	68	89.655	1.22e-11	39	18163	18219	9196	9253
NODE_38_length_26805_cov_463.564202	KC993186.1	68	86.885	1.57e-10	37	3470	3530	17740	17800
NODE_38_length_26805_cov_463.564202	LT635763.1	65	86.644	0.0	1051	7713	9474	12341	10586
NODE_38_length_26805_cov_463.564202	LT635763.1	65	85.987	0.0	888	5949	7505	20178	18640
NODE_38_length_26805_cov_463.564202	LT635763.1	65	85.469	0.0	795	21930	23381	6441	5031
NODE_38_length_26805_cov_463.564202	LT635763.1	65	88.345	0.0	553	20738	21585	7731	6874
NODE_38_length_26805_cov_463.564202	LT635763.1	65	86.971	0.0	544	10013	10907	16329	15435
NODE_38_length_26805_cov_463.564202	LT635763.1	65	82.586	0.0	541	25654	26805	14228	13087
NODE_38_length_26805_cov_463.564202	LT635763.1	65	84.083	0.0	455	17313	18219	9412	8540
NODE_38_length_26805_cov_463.564202	LT635763.1	65	84.394	0.0	442	24687	25518	4206	3374
NODE_38_length_26805_cov_463.564202	LT635763.1	65	87.464	0.0	438	12497	13198	15428	14727
NODE_38_length_26805_cov_463.564202	LT635763.1	65	87.500	0.0	405	15446	16093	17311	16664
NODE_38_length_26805_cov_463.564202	LT635763.1	65	84.966	0.0	404	4954	5693	21208	20469
NODE_38_length_26805_cov_463.564202	LT635763.1	65	80.719	3.54e-161	308	1276	2032	2618	1793
NODE_38_length_26805_cov_463.564202	LT635763.1	65	86.327	2.79e-147	283	13555	14040	17816	17334
NODE_38_length_26805_cov_463.564202	LT635763.1	65	81.757	2.21e-133	258	3	591	13161	12587
NODE_38_length_26805_cov_463.564202	LT635763.1	65	87.901	1.33e-130	253	865	1268	3096	2701
NODE_38_length_26805_cov_463.564202	LT635763.1	65	84.196	5.02e-95	189	23509	23875	18412	18053
NODE_38_length_26805_cov_463.564202	LT635763.1	65	93.088	5.09e-85	171	2089	2304	1785	1569
NODE_38_length_26805_cov_463.564202	LT635763.1	65	85.667	3.06e-82	166	16402	16699	10114	9822
NODE_38_length_26805_cov_463.564202	LT635763.1	65	83.056	5.13e-80	162	18277	18635	8508	8177
NODE_38_length_26805_cov_463.564202	LT635763.1	65	83.918	1.84e-79	161	3104	3423	811	479
NODE_38_length_26805_cov_463.564202	LT635763.1	65	85.821	2.40e-73	150	20298	20559	8121	7856
NODE_38_length_26805_cov_463.564202	LT635763.1	65	82.848	4.05e-66	137	16794	17101	9805	9521
NODE_38_length_26805_cov_463.564202	LT635763.1	65	77.729	1.13e-61	129	2389	2838	1563	1143
NODE_38_length_26805_cov_463.564202	LT635763.1	65	94.667	6.82e-59	124	3636	3781	366	217
NODE_38_length_26805_cov_463.564202	LT635763.1	65	83.710	2.49e-48	105	9529	9743	10569	10358
NODE_38_length_26805_cov_463.564202	LT635763.1	65	90.517	1.96e-34	80	24499	24612	4302	4191
NODE_38_length_26805_cov_463.564202	LT635763.1	65	95.402	1.18e-31	75	4287	4373	21775	21689
NODE_38_length_26805_cov_463.564202	LT635763.1	65	88.785	1.98e-29	71	17131	17237	9521	9415
NODE_38_length_26805_cov_463.564202	LT635763.1	65	89.412	4.31e-21	56	21675	21756	6614	6530
NODE_38_length_26805_cov_463.564202	LT635763.1	65	90.000	1.55e-20	55	3009	3088	956	879
NODE_38_length_26805_cov_463.564202	LT635763.1	65	100.000	1.55e-20	55	19792	19846	8176	8122
NODE_38_length_26805_cov_463.564202	LT635763.1	65	90.411	7.22e-19	52	24252	24324	4559	4487
NODE_38_length_26805_cov_463.564202	LT635763.1	65	89.189	3.36e-17	49	3807	3880	139	67
NODE_38_length_26805_cov_463.564202	LT635763.1	65	88.000	5.62e-15	45	24329	24400	4373	4302
NODE_38_length_26805_cov_463.564202	LT635763.1	65	84.337	7.27e-14	43	3470	3552	476	395
NODE_38_length_26805_cov_463.564202	CM010605.1	57	85.157	0.0	869	5948	7519	6574	8156
NODE_38_length_26805_cov_463.564202	CM010605.1	57	84.710	0.0	564	22321	23368	13009	14054
NODE_38_length_26805_cov_463.564202	CM010605.1	57	87.207	0.0	521	20737	21586	11329	12175
NODE_38_length_26805_cov_463.564202	CM010605.1	57	82.646	0.0	431	10035	10938	274	1191
NODE_38_length_26805_cov_463.564202	CM010605.1	57	84.973	0.0	411	8092	8840	25509	26259
NODE_38_length_26805_cov_463.564202	CM010605.1	57	86.636	0.0	388	15440	16086	24216	24866
NODE_38_length_26805_cov_463.564202	CM010605.1	57	83.644	0.0	368	12491	13215	3123	3872
NODE_38_length_26805_cov_463.564202	CM010605.1	57	81.840	0.0	367	8846	9685	26299	27117
NODE_38_length_26805_cov_463.564202	CM010605.1	57	79.285	1.61e-174	332	25896	26802	4581	5520
NODE_38_length_26805_cov_463.564202	CM010605.1	57	80.318	7.50e-173	329	24707	25518	16772	17583
NODE_38_length_26805_cov_463.564202	CM010605.1	57	81.006	1.62e-169	323	17309	18073	9474	10261
NODE_38_length_26805_cov_463.564202	CM010605.1	57	77.373	1.35e-120	235	4947	5705	22632	23387
NODE_38_length_26805_cov_463.564202	CM010605.1	57	82.297	3.00e-97	193	13551	13967	23684	24097
NODE_38_length_26805_cov_463.564202	CM010605.1	57	85.366	8.46e-88	176	955	1268	18094	18419
NODE_38_length_26805_cov_463.564202	CM010605.1	57	84.516	3.96e-81	164	181	489	5600	5907
NODE_38_length_26805_cov_463.564202	CM010605.1	57	84.354	1.44e-75	154	23581	23874	27966	28255
NODE_38_length_26805_cov_463.564202	CM010605.1	57	80.818	3.11e-72	148	1273	1633	18535	18920
NODE_38_length_26805_cov_463.564202	CM010605.1	57	86.381	1.12e-71	147	20298	20549	10768	11020
NODE_38_length_26805_cov_463.564202	CM010605.1	57	81.982	1.87e-69	143	16368	16688	8602	8926
NODE_38_length_26805_cov_463.564202	CM010605.1	57	92.857	1.13e-61	129	1861	2026	19266	19430
NODE_38_length_26805_cov_463.564202	CM010605.1	57	84.874	8.82e-58	122	2084	2307	19439	19675
NODE_38_length_26805_cov_463.564202	CM010605.1	57	79.331	4.13e-51	110	16910	17237	9084	9383
NODE_38_length_26805_cov_463.564202	CM010605.1	57	94.574	5.35e-50	108	18507	18635	10584	10712
NODE_38_length_26805_cov_463.564202	CM010605.1	57	79.592	8.95e-48	104	2430	2719	19715	19993
NODE_38_length_26805_cov_463.564202	CM010605.1	57	89.091	1.53e-30	73	1736	1845	19106	19214
NODE_38_length_26805_cov_463.564202	CM010605.1	57	94.382	1.53e-30	73	3105	3192	20762	20849
NODE_38_length_26805_cov_463.564202	CM010605.1	57	92.308	2.56e-28	69	4283	4373	21821	21910
NODE_38_length_26805_cov_463.564202	CM010605.1	57	96.104	3.31e-27	67	24325	24400	15904	15980
NODE_38_length_26805_cov_463.564202	CM010605.1	57	84.685	9.27e-23	59	7899	8008	25323	25432
NODE_38_length_26805_cov_463.564202	CM010605.1	57	93.151	3.33e-22	58	3634	3706	21244	21316
NODE_38_length_26805_cov_463.564202	CM010605.1	57	95.385	4.31e-21	56	23520	23584	27601	27665
NODE_38_length_26805_cov_463.564202	CM010605.1	57	94.030	1.55e-20	55	3471	3537	21066	21132
NODE_38_length_26805_cov_463.564202	CM010605.1	57	94.030	1.55e-20	55	3471	3537	21175	21241
NODE_38_length_26805_cov_463.564202	CM010605.1	57	85.714	5.58e-20	54	864	958	17932	18028
NODE_38_length_26805_cov_463.564202	CM010605.1	57	90.667	2.01e-19	53	2773	2847	20015	20088
NODE_38_length_26805_cov_463.564202	CM010605.1	57	90.411	7.22e-19	52	24253	24325	15205	15277
NODE_38_length_26805_cov_463.564202	CM010605.1	57	88.312	3.36e-17	49	18276	18352	10435	10510
NODE_38_length_26805_cov_463.564202	CM010605.1	57	94.545	1.56e-15	46	19792	19846	10713	10767
NODE_38_length_26805_cov_463.564202	CM010605.1	57	91.803	1.56e-15	46	21680	21740	12490	12550
NODE_38_length_26805_cov_463.564202	CM010605.1	57	83.784	1.57e-10	37	24500	24572	16341	16414
NODE_38_length_26805_cov_463.564202	CM010605.1	57	96.667	5.70e-05	27	3379	3408	20974	21003
NODE_38_length_26805_cov_463.564202	FN870377.1	61	81.417	0.0	866	7702	9684	8852	10850
NODE_38_length_26805_cov_463.564202	FN870377.1	61	83.749	0.0	776	5944	7481	24580	23042
NODE_38_length_26805_cov_463.564202	FN870377.1	61	83.403	0.0	697	21930	23352	28143	26745
NODE_38_length_26805_cov_463.564202	FN870377.1	61	81.245	0.0	496	25656	26805	2090	911
NODE_38_length_26805_cov_463.564202	FN870377.1	61	84.806	0.0	458	20734	21580	29392	28550
NODE_38_length_26805_cov_463.564202	FN870377.1	61	81.759	0.0	408	10007	10920	8610	7700
NODE_38_length_26805_cov_463.564202	FN870377.1	61	86.572	0.0	374	15406	16035	16278	16906
NODE_38_length_26805_cov_463.564202	FN870377.1	61	80.124	9.77e-167	318	24722	25519	25549	24752
NODE_38_length_26805_cov_463.564202	FN870377.1	61	80.192	2.75e-157	301	17308	18076	31188	30366
NODE_38_length_26805_cov_463.564202	FN870377.1	61	79.365	1.00e-146	282	4945	5694	21527	22276
NODE_38_length_26805_cov_463.564202	FN870377.1	61	83.396	4.74e-135	261	12681	13206	3790	3266
NODE_38_length_26805_cov_463.564202	FN870377.1	61	80.500	1.35e-120	235	3	595	985	406
NODE_38_length_26805_cov_463.564202	FN870377.1	61	83.951	3.82e-106	209	13555	13959	11689	12091
NODE_38_length_26805_cov_463.564202	FN870377.1	61	83.382	3.06e-82	166	1698	2031	17914	18253
NODE_38_length_26805_cov_463.564202	FN870377.1	61	81.330	3.99e-76	155	1270	1629	17497	17884
NODE_38_length_26805_cov_463.564202	FN870377.1	61	84.039	1.44e-75	154	20298	20599	29868	29569
NODE_38_length_26805_cov_463.564202	FN870377.1	61	88.991	1.45e-70	145	2089	2304	18262	18479
NODE_38_length_26805_cov_463.564202	FN870377.1	61	83.122	5.31e-55	117	23639	23875	11119	11355
NODE_38_length_26805_cov_463.564202	FN870377.1	61	86.667	1.91e-54	116	12490	12683	6430	6237
NODE_38_length_26805_cov_463.564202	FN870377.1	61	79.553	2.47e-53	114	16402	16708	31915	31610
NODE_38_length_26805_cov_463.564202	FN870377.1	61	89.726	1.50e-45	100	16893	17037	31531	31387
NODE_38_length_26805_cov_463.564202	FN870377.1	61	77.151	5.42e-40	90	2397	2714	18530	18853
NODE_38_length_26805_cov_463.564202	FN870377.1	61	89.147	2.52e-38	87	18507	18635	30052	29924
NODE_38_length_26805_cov_463.564202	FN870377.1	61	91.262	1.18e-31	75	17132	17233	31291	31189
NODE_38_length_26805_cov_463.564202	FN870377.1	61	92.308	3.33e-22	58	18278	18354	30211	30136
NODE_38_length_26805_cov_463.564202	FN870377.1	61	81.538	4.31e-21	56	956	1082	2778	2649
NODE_38_length_26805_cov_463.564202	FN870377.1	61	90.909	4.31e-21	56	3274	3350	19369	19445
NODE_38_length_26805_cov_463.564202	FN870377.1	61	88.750	7.22e-19	52	3007	3086	19098	19176
NODE_38_length_26805_cov_463.564202	FN870377.1	61	92.537	2.60e-18	51	15244	15309	16088	16153
NODE_38_length_26805_cov_463.564202	FN870377.1	61	96.364	3.36e-17	49	19792	19846	29923	29869
NODE_38_length_26805_cov_463.564202	FN870377.1	61	84.946	1.21e-16	48	1189	1276	17319	17410
NODE_38_length_26805_cov_463.564202	FN870377.1	61	85.882	1.21e-16	48	3104	3188	19246	19329
NODE_38_length_26805_cov_463.564202	FN870377.1	61	86.250	4.34e-16	47	24506	24585	25778	25699
NODE_38_length_26805_cov_463.564202	FN870377.1	61	85.366	1.56e-15	46	3700	3781	20342	20423
NODE_38_length_26805_cov_463.564202	FN870377.1	61	91.525	7.27e-14	43	2779	2837	18891	18948
NODE_38_length_26805_cov_463.564202	FN870377.1	61	79.661	7.27e-14	43	18105	18217	30367	30251
NODE_38_length_26805_cov_463.564202	FN870377.1	61	86.301	2.61e-13	42	23515	23586	26226	26155
NODE_38_length_26805_cov_463.564202	FN870377.1	61	85.526	9.40e-13	41	4287	4360	20975	21048
NODE_38_length_26805_cov_463.564202	FN870377.1	61	92.453	9.40e-13	41	16794	16846	31601	31549
NODE_38_length_26805_cov_463.564202	FN870377.1	61	87.302	1.22e-11	39	880	942	2976	2914
NODE_38_length_26805_cov_463.564202	FN870377.1	61	87.302	1.22e-11	39	13997	14059	15634	15696
NODE_38_length_26805_cov_463.564202	FN870377.1	61	84.615	2.04e-09	35	18881	18945	16088	16152
NODE_38_length_26805_cov_463.564202	FN870377.1	61	82.051	2.04e-09	35	21676	21752	28284	28208
NODE_38_length_26805_cov_463.564202	FN870377.1	61	80.000	5.70e-05	27	3636	3704	20209	20277
NODE_38_length_26805_cov_463.564202	AP018713.1	63	88.283	0.0	805	6236	7478	18795	20037
NODE_38_length_26805_cov_463.564202	AP018713.1	63	88.127	0.0	663	22321	23352	5854	6886
NODE_38_length_26805_cov_463.564202	AP018713.1	63	84.065	0.0	594	25652	26805	16594	17738
NODE_38_length_26805_cov_463.564202	AP018713.1	63	87.635	0.0	521	20735	21564	4331	5160
NODE_38_length_26805_cov_463.564202	AP018713.1	63	85.393	0.0	496	10021	10906	80	965
NODE_38_length_26805_cov_463.564202	AP018713.1	63	85.149	0.0	492	7716	8619	7112	8001
NODE_38_length_26805_cov_463.564202	AP018713.1	63	82.807	0.0	395	8827	9681	10693	11510
NODE_38_length_26805_cov_463.564202	AP018713.1	63	83.459	0.0	380	17321	18085	2625	3412
NODE_38_length_26805_cov_463.564202	AP018713.1	63	85.890	0.0	375	15443	16093	15770	16420
NODE_38_length_26805_cov_463.564202	AP018713.1	63	83.355	0.0	373	4944	5695	25986	26736
NODE_38_length_26805_cov_463.564202	AP018713.1	63	78.606	0.0	357	24500	25520	20722	21759
NODE_38_length_26805_cov_463.564202	AP018713.1	63	82.869	5.76e-179	340	12491	13198	967	1677
NODE_38_length_26805_cov_463.564202	AP018713.1	63	85.784	1.74e-119	233	13552	13959	13847	14253
NODE_38_length_26805_cov_463.564202	AP018713.1	63	79.097	4.95e-105	207	3	591	17664	18238
NODE_38_length_26805_cov_463.564202	AP018713.1	63	76.123	8.34e-98	194	1426	2226	22951	23750
NODE_38_length_26805_cov_463.564202	AP018713.1	63	80.186	2.38e-78	159	16794	17216	2160	2565
NODE_38_length_26805_cov_463.564202	AP018713.1	63	84.667	1.44e-75	154	16402	16697	1852	2140
NODE_38_length_26805_cov_463.564202	AP018713.1	63	89.623	4.02e-71	146	8620	8831	9075	9286
NODE_38_length_26805_cov_463.564202	AP018713.1	63	85.259	1.13e-66	138	23636	23886	11954	12201
NODE_38_length_26805_cov_463.564202	AP018713.1	63	83.643	1.47e-60	127	20298	20547	3956	4223
NODE_38_length_26805_cov_463.564202	AP018713.1	63	92.073	2.45e-58	123	3266	3426	24758	24921
NODE_38_length_26805_cov_463.564202	AP018713.1	63	78.167	1.91e-54	116	18280	18635	3539	3900
NODE_38_length_26805_cov_463.564202	AP018713.1	63	90.361	1.91e-54	116	1277	1438	22764	22929
NODE_38_length_26805_cov_463.564202	AP018713.1	63	86.957	2.51e-43	96	955	1112	22229	22389
NODE_38_length_26805_cov_463.564202	AP018713.1	63	83.770	5.42e-40	90	3000	3190	24579	24753
NODE_38_length_26805_cov_463.564202	AP018713.1	63	83.019	3.29e-32	76	1115	1271	22449	22606
NODE_38_length_26805_cov_463.564202	AP018713.1	63	79.621	3.29e-32	76	4489	4694	25629	25832
NODE_38_length_26805_cov_463.564202	AP018713.1	63	93.103	9.21e-28	68	4287	4373	25535	25620
NODE_38_length_26805_cov_463.564202	AP018713.1	63	88.542	7.17e-24	61	23505	23597	20202	20297
NODE_38_length_26805_cov_463.564202	AP018713.1	63	83.621	9.27e-23	59	2397	2512	23866	23981
NODE_38_length_26805_cov_463.564202	AP018713.1	63	92.000	1.20e-21	57	881	955	22024	22098
NODE_38_length_26805_cov_463.564202	AP018713.1	63	88.372	1.55e-20	55	21675	21758	5388	5473
NODE_38_length_26805_cov_463.564202	AP018713.1	63	89.744	5.58e-20	54	3706	3783	25226	25303
NODE_38_length_26805_cov_463.564202	AP018713.1	63	88.750	2.01e-19	53	13961	14040	15671	15750
NODE_38_length_26805_cov_463.564202	AP018713.1	63	98.182	7.22e-19	52	19792	19846	3901	3955
NODE_38_length_26805_cov_463.564202	AP018713.1	63	74.895	7.22e-19	52	2599	2834	24034	24262
NODE_38_length_26805_cov_463.564202	AP018713.1	63	91.304	2.60e-18	51	3471	3539	24925	24993
NODE_38_length_26805_cov_463.564202	AP018713.1	63	78.431	9.34e-18	50	24252	24398	20565	20716
NODE_38_length_26805_cov_463.564202	AP018713.1	63	84.783	3.36e-17	49	5948	6037	18482	18573
NODE_38_length_26805_cov_463.564202	AP018713.1	63	88.889	1.21e-16	48	3633	3704	25002	25073
NODE_38_length_26805_cov_463.564202	AP018713.1	63	86.486	2.02e-14	44	23985	24058	20491	20564
NODE_38_length_26805_cov_463.564202	AP018713.1	63	83.333	5.66e-10	36	2232	2303	23781	23852
NODE_38_length_26805_cov_463.564202	AP018713.1	63	74.457	2.63e-08	33	6039	6208	18620	18798
NODE_38_length_26805_cov_463.564202	KC993176.1	66	84.476	0.0	803	5949	7479	8575	7061
NODE_38_length_26805_cov_463.564202	KC993176.1	66	83.542	0.0	658	21985	23332	24611	23305
NODE_38_length_26805_cov_463.564202	KC993176.1	66	82.756	0.0	546	25658	26805	4118	2980
NODE_38_length_26805_cov_463.564202	KC993176.1	66	83.600	0.0	519	8623	9682	29950	28928
NODE_38_length_26805_cov_463.564202	KC993176.1	66	86.024	0.0	480	20738	21564	25627	24799
NODE_38_length_26805_cov_463.564202	KC993176.1	66	82.629	0.0	400	7768	8619	31058	30222
NODE_38_length_26805_cov_463.564202	KC993176.1	66	79.655	0.0	379	15073	16092	12000	10990
NODE_38_length_26805_cov_463.564202	KC993176.1	66	82.911	0.0	357	4954	5694	1009	269
NODE_38_length_26805_cov_463.564202	KC993176.1	66	80.196	4.51e-170	324	24709	25518	10194	9385
NODE_38_length_26805_cov_463.564202	KC993176.1	66	79.773	2.74e-162	310	1190	2032	6558	5713
NODE_38_length_26805_cov_463.564202	KC993176.1	66	81.216	7.71e-153	293	17419	18117	27850	27129
NODE_38_length_26805_cov_463.564202	KC993176.1	66	88.078	1.02e-136	264	13585	13995	13982	13572
NODE_38_length_26805_cov_463.564202	KC993176.1	66	80.135	6.31e-114	223	3	591	3054	2489
NODE_38_length_26805_cov_463.564202	KC993176.1	66	87.135	4.95e-105	207	10424	10763	19765	19427
NODE_38_length_26805_cov_463.564202	KC993176.1	66	91.093	6.54e-89	178	2077	2322	5713	5471
NODE_38_length_26805_cov_463.564202	KC993176.1	66	86.477	5.13e-80	162	12923	13198	14461	14186
NODE_38_length_26805_cov_463.564202	KC993176.1	66	87.072	3.08e-77	157	20295	20552	25999	25739
NODE_38_length_26805_cov_463.564202	KC993176.1	66	81.212	3.13e-67	139	16374	16699	28697	28374
NODE_38_length_26805_cov_463.564202	KC993176.1	66	84.906	1.46e-65	136	18411	18669	26906	26653
NODE_38_length_26805_cov_463.564202	KC993176.1	66	81.208	1.47e-60	127	23581	23875	9303	9008
NODE_38_length_26805_cov_463.564202	KC993176.1	66	89.888	2.45e-58	123	19718	19895	26403	26228
NODE_38_length_26805_cov_463.564202	KC993176.1	66	87.692	8.82e-58	122	16901	17094	28287	28094
NODE_38_length_26805_cov_463.564202	KC993176.1	66	90.588	1.14e-56	120	3256	3423	2209	2042
NODE_38_length_26805_cov_463.564202	KC993176.1	66	79.701	5.31e-55	117	881	1190	4628	4297
NODE_38_length_26805_cov_463.564202	KC993176.1	66	81.467	2.47e-53	114	10023	10280	22943	22686
NODE_38_length_26805_cov_463.564202	KC993176.1	66	88.889	8.89e-53	113	12749	12918	14899	14730
NODE_38_length_26805_cov_463.564202	KC993176.1	66	78.930	1.50e-45	100	2540	2826	5372	5081
NODE_38_length_26805_cov_463.564202	KC993176.1	66	86.047	1.50e-45	100	12579	12750	16458	16287
NODE_38_length_26805_cov_463.564202	KC993176.1	66	90.511	1.94e-44	98	10770	10906	18255	18119
NODE_38_length_26805_cov_463.564202	KC993176.1	66	87.654	9.01e-43	95	3635	3783	1960	1799
NODE_38_length_26805_cov_463.564202	KC993176.1	66	86.957	4.22e-36	83	10290	10426	21228	21092
NODE_38_length_26805_cov_463.564202	KC993176.1	66	83.230	4.25e-31	74	18278	18429	26986	26828
NODE_38_length_26805_cov_463.564202	KC993176.1	66	83.459	1.19e-26	66	2379	2511	5488	5357
NODE_38_length_26805_cov_463.564202	KC993176.1	66	78.974	1.19e-26	66	18769	18957	26668	26479
NODE_38_length_26805_cov_463.564202	KC993176.1	66	94.872	1.19e-26	66	17135	17212	28082	28005
NODE_38_length_26805_cov_463.564202	KC993176.1	66	92.045	4.28e-26	65	4287	4371	1564	1477
NODE_38_length_26805_cov_463.564202	KC993176.1	66	94.595	1.99e-24	62	24499	24572	10320	10247
NODE_38_length_26805_cov_463.564202	KC993176.1	66	90.000	7.17e-24	61	3104	3192	2338	2251
