#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
NODE_24_length_178636_cov_41.453973	1	178636	132342	178636	100	105.982	35.1	59.9
NODE_25_length_166927_cov_40.697782	1	166927	123748	166927	100	104.958	35.2	59.6
NODE_26_length_158077_cov_42.272918	1	158077	120099	158077	100	108.558	35.1	59.8
NODE_27_length_134160_cov_40.933280	1	134160	98682	134160	100	105.098	35.1	59.9
NODE_28_length_118776_cov_40.886267	1	118776	86465	118776	100	104.09	35.2	59.9
NODE_29_length_96039_cov_41.607418	1	96039	72395	96039	100	107.446	35.1	59.9
NODE_30_length_91049_cov_43.784131	1	91049	71431	91049	100	112.127	35.1	59.9
NODE_31_length_88140_cov_42.573794	1	88140	66987	88140	100	108.483	35.2	59.8
NODE_32_length_83093_cov_41.848198	1	83093	68035	83093	100	109.335	35.2	59.8
NODE_33_length_78574_cov_46.055709	1	78574	103584	78574	100	174.547	35	54.9
NODE_34_length_70927_cov_44.124488	1	70927	69233	70927	100	127.61	35.1	58.7
NODE_35_length_58969_cov_42.526438	1	58969	44589	58956	99.978	107.869	35.2	59.6
NODE_36_length_58614_cov_43.319866	1	58614	45484	58614	100	110.752	35.2	59.9
NODE_37_length_46441_cov_51.390583	1	46441	43766	46441	100	131.742	35	56.1
NODE_38_length_38834_cov_40.637975	1	38834	28271	38749	99.7811	104.202	35.1	59.9
NODE_39_length_30133_cov_49.349947	1	30133	30726	30133	100	137.841	35.1	56.7
NODE_40_length_27745_cov_36.529709	1	27745	18892	27745	100	96.4798	35.2	59.9
NODE_41_length_26805_cov_578.404482	1	26805	276935	26805	100	1441.42	35.3	59.9
NODE_42_length_24533_cov_39.532303	1	24533	124723	24533	100	362.86	32.6	23.6
NODE_43_length_19522_cov_53.641039	1	19522	23999	19522	100	159.885	35.2	57
NODE_44_length_18442_cov_47.493057	1	18442	15963	18442	100	122.377	35.2	59.7
NODE_45_length_15682_cov_49.732073	1	15682	14130	15682	100	127.48	35.2	59.1
NODE_46_length_11376_cov_60.277635	1	11376	19500	11376	100	220.208	34.9	53.7
NODE_47_length_9834_cov_69.866557	1	9834	26491	9834	100	353.288	35.2	58
NODE_48_length_8443_cov_39.976811	1	8443	13657	8443	100	203.478	34.8	50.5
NODE_49_length_7946_cov_48.185030	1	7946	7077	7946	100	126.635	35.1	58.9
NODE_50_length_6342_cov_41.718436	1	6342	11875	6342	100	202.19	35	57.7
NODE_51_length_5830_cov_51.535894	1	5830	6758	5830	100	150.667	35.2	57.3
NODE_52_length_4289_cov_62.451330	1	4289	8463	4289	100	251.47	35	51.1
NODE_53_length_3802_cov_53.901477	1	3802	4682	3802	100	168.126	35.2	57.1
NODE_54_length_3799_cov_887.510478	1	3799	59507	3799	100	2184.18	35.1	59.9
NODE_55_length_2370_cov_66.754470	1	2370	7581	2370	100	414.285	34.9	53.2
NODE_56_length_2139_cov_831.848206	1	2139	32386	2139	100	2069.14	35.1	59.9
NODE_57_length_1834_cov_49.412066	1	1834	1590	1834	100	121.896	35.1	59
NODE_58_length_1754_cov_754.980322	1	1754	25221	1754	100	1925.41	35	59.9
NODE_59_length_1496_cov_128.884426	1	1496	5710	1496	100	493.25	34.6	30.4
NODE_60_length_1422_cov_47.891450	1	1422	1158	1422	100	115.53	35.2	58.3
NODE_61_length_1279_cov_178.979201	1	1279	6051	1279	100	650.665	34.9	48.8
NODE_62_length_1245_cov_844.963185	1	1245	19494	1245	100	2078.35	35.2	59.9
NODE_63_length_1223_cov_73.886562	1	1223	1994	1223	100	205.237	35.2	53.1
NODE_64_length_1084_cov_710.592850	1	1084	14525	1084	100	1887.9	35.2	59.5
NODE_65_length_1051_cov_84.895277	1	1051	1584	1051	100	205.205	35.3	59.6
NODE_66_length_994_cov_54.707743	1	994	1654	994	100	215.478	35.4	59.8
NODE_67_length_963_cov_69.707675	1	963	7794	963	100	1061.79	35	44.3
NODE_68_length_926_cov_62.621908	1	926	1496	926	100	206.051	35.3	59.9
NODE_69_length_924_cov_1.220779	1	924	17	924	100	2.76732	35	60
NODE_70_length_917_cov_1.610714	1	917	20	917	100	3.2879	35.4	60
NODE_71_length_878_cov_1.364544	1	878	19	878	100	3.11162	34.7	60
NODE_72_length_876_cov_1.382979	1	876	22	876	100	3.69178	34.6	60
NODE_73_length_870_cov_48.525851	1	870	764	870	100	120.79	35.2	56.7
NODE_74_length_860_cov_74.605364	1	860	2174	860	100	284.729	35.2	45.2
NODE_75_length_843_cov_712.426893	1	843	10923	843	100	1714.25	35.1	59.7
NODE_76_length_771_cov_1.505764	1	771	21	771	100	3.71077	34.6	60
NODE_77_length_751_cov_99.298220	1	751	1800	751	100	284.148	35.2	55.7
NODE_78_length_749_cov_88.419643	1	749	1399	749	100	243.758	35.2	58.1
NODE_79_length_732_cov_72.203053	1	732	7060	732	100	1232.42	34.8	47.4
NODE_80_length_725_cov_91.828704	1	725	8606	725	100	1548.55	34.8	46.7
NODE_81_length_702_cov_1.508800	1	702	16	702	100	3.38319	34.8	60
NODE_82_length_687_cov_77.098361	1	687	1020	687	100	194.457	35.4	59.5
NODE_83_length_635_cov_105.225806	1	635	2457	635	100	493.222	35	56.7
NODE_84_length_621_cov_0.770221	1	621	14	621	100	2.46538	35.1	57.1
NODE_85_length_620_cov_824.349908	1	620	9086	620	100	1913.81	35.1	59.7
NODE_86_length_599_cov_1.835249	1	599	17	599	100	4.22538	34.6	60
NODE_87_length_585_cov_1.513780	1	585	12	585	100	3.08889	35.6	60
NODE_88_length_582_cov_2.443564	1	582	18	582	100	4.50344	35.4	60
NODE_89_length_548_cov_1.237792	1	548	8	548	100	2.18978	36.1	60
NODE_90_length_546_cov_776.660981	1	546	8263	546	100	1892.88	35.1	59.4
NODE_91_length_543_cov_1.491416	1	543	16	543	100	3.96685	35.5	60
NODE_92_length_527_cov_1.500000	1	527	13	527	100	3.537	35.4	60
NODE_93_length_522_cov_66.853933	1	522	2231	522	100	581.776	34.9	32.9
NODE_94_length_512_cov_265.158621	1	512	12424	512	100	2679.85	34.7	46.7
NODE_95_length_512_cov_1.234483	1	512	10	512	100	2.94922	33.6	60
NODE_96_length_508_cov_1.468677	1	508	14	508	100	3.83661	34.5	60
NODE_97_length_503_cov_1.396714	1	503	10	503	100	3.00199	34.6	60
