#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
NODE_41_length_19318_cov_41.783067	1	19318	13021	19318	100	100.059	35.2	58.7
NODE_42_length_19276_cov_39.963123	1	19276	13771	19276	100	106.239	35.1	57.9
NODE_43_length_15682_cov_41.673887	1	15682	10584	15682	100	100.802	35.1	59.8
NODE_44_length_11376_cov_49.519249	1	11376	9883	11376	100	127.495	34.9	57.8
NODE_45_length_9783_cov_57.378735	1	9783	14616	9783	100	213.934	35.1	51.1
NODE_46_length_8367_cov_32.945476	1	8367	4673	8367	100	82.4431	35.1	57.3
NODE_47_length_7946_cov_40.040285	1	7946	5190	7946	100	97.6597	35.1	59.5
NODE_48_length_6648_cov_62.788769	1	6648	6418	6648	100	142.295	34.7	42.4
NODE_49_length_5830_cov_42.884756	1	5830	4038	5830	100	103.186	35.1	58.3
NODE_50_length_4189_cov_43.888132	1	4189	2923	4189	100	104.066	35.2	59.7
NODE_51_length_3835_cov_45.587014	1	3835	2874	3835	100	111.325	35.1	58.7
NODE_52_length_3799_cov_734.977431	1	3799	43188	3799	100	1698.29	35.1	59.8
NODE_53_length_2247_cov_44.824885	1	2247	1575	2247	100	104.633	35.1	59.3
NODE_54_length_2139_cov_687.578565	1	2139	22597	2139	100	1572.46	35	59.6
NODE_55_length_1834_cov_40.501423	1	1834	1169	1834	100	94.7366	35	59.3
NODE_56_length_1754_cov_624.626118	1	1754	17108	1754	100	1438.2	34.9	59.5
NODE_57_length_1245_cov_703.284247	1	1245	13050	1245	100	1552.34	35.1	59.3
NODE_58_length_1223_cov_60.545375	1	1223	1169	1223	100	142.687	35.1	58.8
NODE_59_length_1084_cov_596.623635	1	1084	9891	1084	100	1358.54	35.2	57.7
NODE_60_length_1051_cov_69.619097	1	1051	1094	1051	100	154.652	35.2	59.7
NODE_61_length_1049_cov_37.745885	1	1049	657	1049	100	90.4881	34.9	57
NODE_62_length_1005_cov_59.797414	1	1005	1307	1005	100	190.009	34.8	51.8
NODE_63_length_994_cov_46.688113	1	994	951	994	100	142.903	35.4	54.7
NODE_64_length_983_cov_76.973510	1	983	1349	983	100	200.055	35.1	55.8
NODE_65_length_926_cov_53.991755	1	926	920	926	100	147.712	35.3	55.3
NODE_66_length_917_cov_1.441667	1	917	18	917	100	2.96401	35.3	60
NODE_67_length_870_cov_39.915511	1	870	515	870	100	87.2747	35.1	58.4
NODE_68_length_843_cov_570.258486	1	843	6998	843	100	1226.76	35	59.4
NODE_69_length_841_cov_327.715969	1	841	3010	841	100	519.744	34.6	23.4
NODE_70_length_840_cov_1.180865	1	840	15	840	100	2.69643	35.1	60
NODE_71_length_824_cov_48.452477	1	824	628	824	100	111.303	35.1	55.8
NODE_72_length_776_cov_1.326180	1	776	18	776	100	3.49356	34.2	60
NODE_73_length_751_cov_80.581602	1	751	874	751	100	170.879	35.2	58.8
NODE_74_length_725_cov_61.091049	1	725	2444	725	100	479.717	34.6	40.8
NODE_75_length_702_cov_1.339200	1	702	14	702	100	3.0114	34.6	60
NODE_76_length_687_cov_61.688525	1	687	639	687	100	137.63	35.3	57.9
NODE_77_length_621_cov_0.795956	1	621	8	621	100	1.9211	34.9	60
NODE_78_length_620_cov_678.508287	1	620	5866	620	100	1394.75	35	59.2
NODE_79_length_585_cov_1.309055	1	585	10	585	100	2.5812	35.6	60
NODE_80_length_581_cov_1.678571	1	581	15	581	100	3.89845	34.4	60
NODE_81_length_546_cov_654.616205	1	546	5016	546	100	1342.3	35	58.7
NODE_82_length_541_cov_1.375000	1	541	10	541	100	2.79113	34.1	60
NODE_83_length_527_cov_64.682222	1	527	587	527	100	161.839	35.1	54.7
NODE_84_length_527_cov_1.073333	1	527	9	527	100	2.50474	35	60
NODE_85_length_517_cov_77.593182	1	517	1266	517	100	354.4	34.4	45.2
NODE_86_length_512_cov_1.234483	1	512	10	512	100	2.94922	33.6	60
NODE_87_length_508_cov_1.037123	1	508	10	508	100	2.77953	34.5	60
NODE_88_length_503_cov_1.396714	1	503	10	503	100	3.00199	34.6	60
NODE_89_length_499_cov_1.668246	1	499	12	499	100	3.63126	34.8	60
NODE_90_length_491_cov_65.045894	1	491	505	491	100	152.727	34.8	53.6
NODE_91_length_486_cov_1.652812	1	486	11	486	100	3.4177	34.6	60
NODE_92_length_485_cov_69.612745	1	485	479	485	100	143.441	34.8	58.6
NODE_93_length_475_cov_87.520101	1	475	534	475	100	165.177	35.5	59.5
NODE_94_length_457_cov_1.360526	1	457	8	457	100	2.64333	34.8	60
NODE_95_length_456_cov_1.171504	1	456	6	456	100	1.98684	36	60
NODE_96_length_454_cov_435.015915	1	454	2957	454	100	913.925	35.2	53.4
NODE_97_length_454_cov_0.981432	1	454	5	454	100	1.663	36.6	60
NODE_98_length_451_cov_1.184492	1	451	6	451	100	2.00887	36.2	60
NODE_99_length_450_cov_1.297587	1	450	8	450	100	2.68444	35.3	60
NODE_100_length_449_cov_74.790323	1	449	457	449	100	149.053	35.2	59.1
NODE_101_length_445_cov_1.206522	1	445	8	445	100	2.71461	33.7	60
NODE_102_length_440_cov_1.586777	1	440	9	440	100	3.08864	35.2	60
NODE_103_length_437_cov_113.005556	1	437	747	437	100	242.979	34.6	56.4
NODE_104_length_429_cov_0.840909	1	429	4	429	100	1.40793	36.3	60
NODE_105_length_422_cov_1.402899	1	422	8	422	100	2.86256	34.7	60
NODE_106_length_416_cov_1.073746	1	416	6	416	100	2.09615	33.6	60
NODE_107_length_411_cov_0.808383	1	411	4	411	100	1.46959	33.7	60
NODE_108_length_408_cov_549.380665	1	408	2978	408	100	1065.86	34.9	57.2
NODE_109_length_406_cov_0.899696	1	406	4	406	100	1.48768	35.3	60
NODE_110_length_405_cov_1.301829	1	405	8	405	100	2.85679	33.2	60
NODE_111_length_402_cov_78.732308	1	402	461	402	100	166.858	35.2	54.6
NODE_112_length_398_cov_1.012461	1	398	5	398	100	1.89698	34.7	60
NODE_113_length_396_cov_1.855799	1	396	8	396	100	3.05051	36	60
NODE_114_length_395_cov_0.889937	1	395	4	395	100	1.52911	34.9	60
NODE_115_length_389_cov_58.525641	1	389	285	389	100	107.576	35	59.5
NODE_116_length_388_cov_2.215434	1	388	10	388	100	3.89175	36.2	60
NODE_117_length_383_cov_581.254902	1	383	3071	383	100	1149.91	35.2	54.7
NODE_118_length_376_cov_554.785953	1	376	2712	376	100	1044.12	34.7	58.4
NODE_119_length_362_cov_36.417544	1	362	136	362	100	55.2818	35.4	52.1
NODE_120_length_361_cov_291.950704	1	361	2172	361	100	868.33	34.7	49.5
NODE_121_length_358_cov_1.053381	1	358	4	358	100	1.68715	35.4	60
NODE_122_length_357_cov_66.800000	1	357	307	357	100	125.129	34.7	59.1
NODE_123_length_356_cov_672.322581	1	356	3122	356	100	1267.1	34.7	58.5
NODE_124_length_356_cov_95.401434	1	356	369	356	100	150.101	34.2	37.9
NODE_125_length_356_cov_0.767025	1	356	3	356	100	1.27247	29.7	60
NODE_126_length_346_cov_1.780669	1	346	8	346	100	3.13873	35	57.5
NODE_127_length_346_cov_1.382900	1	346	8	346	100	3.48555	34.7	60
NODE_128_length_345_cov_65.126866	1	345	271	345	100	113.304	35.4	58.8
NODE_129_length_343_cov_933.812030	1	343	3971	343	100	1679.21	35	57.6
NODE_130_length_336_cov_1.714286	1	336	6	336	100	2.69643	33.9	60
NODE_131_length_333_cov_93.578125	1	333	373	333	100	155.823	35.4	56.3
NODE_132_length_332_cov_1.066667	1	332	4	332	100	1.81928	34.7	60
NODE_133_length_329_cov_1.523810	1	329	6	329	100	2.7538	35.8	60
NODE_134_length_327_cov_2.504000	1	327	9	327	100	4.15596	35.6	60
NODE_135_length_322_cov_140.991837	1	322	559	322	100	251.261	35	58.1
NODE_136_length_319_cov_1.086777	1	319	4	319	100	1.89342	35.9	60
NODE_137_length_318_cov_1.842324	1	318	6	318	100	2.84906	36.2	60
NODE_138_length_318_cov_1.228216	1	318	4	318	100	1.89937	36.4	60
NODE_139_length_312_cov_1.480851	1	312	6	312	100	2.90385	34.8	60
NODE_140_length_307_cov_41.082609	1	307	133	307	100	63.7622	35.4	59.1
NODE_141_length_306_cov_0.965066	1	306	4	306	100	1.97386	31.3	34.5
NODE_142_length_305_cov_2.333333	1	305	9	305	100	4.45574	35.5	60
NODE_143_length_305_cov_1.622807	1	305	5	305	100	2.47541	36.6	60
NODE_144_length_301_cov_501.964286	1	301	3200	301	100	1454.28	35	41.5
NODE_145_length_299_cov_79.698198	1	299	283	299	100	135.538	35.4	58.2
NODE_146_length_299_cov_1.531532	1	299	5	299	100	2.52508	35.3	60
NODE_147_length_296_cov_0.273973	1	296	4	296	100	1.2027	23.7	60
NODE_148_length_294_cov_1.364055	1	294	4	294	100	2.05442	36.7	60
NODE_149_length_293_cov_73.824074	1	293	268	293	100	129.222	35.1	57.7
NODE_150_length_292_cov_1.376744	1	292	4	292	100	2.06849	36.5	60
NODE_151_length_292_cov_0.627907	1	292	2	274	93.8356	0.938356	24.9	60
NODE_152_length_289_cov_1.419811	1	289	5	289	100	2.61246	34.9	60
NODE_153_length_289_cov_1.396226	1	289	4	289	100	2.08997	36	60
NODE_154_length_288_cov_1.289100	1	288	4	288	100	2.09722	33.6	60
NODE_155_length_288_cov_1.255924	1	288	4	288	100	2.09722	34.8	60
NODE_156_length_284_cov_1.222222	1	284	4	284	100	2.12676	34.1	60
NODE_157_length_283_cov_1.436893	1	283	4	283	100	2.13428	36.6	60
NODE_158_length_282_cov_275.985366	1	282	1183	282	100	596.27	35.1	46.5
NODE_160_length_281_cov_0.725490	1	281	2	281	100	1.07473	36.4	60
NODE_161_length_280_cov_1.458128	1	280	6	280	100	3.23571	34.5	60
NODE_162_length_280_cov_0.817734	1	280	6	280	100	1.88214	27.6	26.8
NODE_163_length_280_cov_0.596059	1	280	26	280	100	9.82143	33.9	53.6
NODE_164_length_279_cov_1.465347	1	279	4	279	100	2.16487	36.7	60
NODE_165_length_279_cov_1.282178	1	279	4	279	100	2.16487	34.7	60
NODE_166_length_278_cov_0.736318	1	278	2	278	100	1.08633	35.6	60
NODE_167_length_278_cov_0.736318	1	278	2	278	100	1.08633	36.4	60
NODE_168_length_278_cov_0.736318	1	278	2	278	100	1.08633	36.7	60
NODE_169_length_277_cov_0.740000	1	277	2	277	100	1.09025	36.6	60
NODE_170_length_275_cov_65.858586	1	275	556	275	100	278.12	34.6	38.8
NODE_171_length_275_cov_37.636364	1	275	123	275	100	62.6073	34.4	55.9
NODE_172_length_275_cov_1.924242	1	275	14	275	100	5.16727	33.9	55.7
NODE_173_length_275_cov_1.661616	1	275	5	275	100	2.74182	34.3	60
NODE_174_length_275_cov_1.494949	1	275	4	275	100	2.19636	35.2	60
NODE_175_length_274_cov_0.751269	1	274	2	274	100	1.10219	36.6	60
NODE_176_length_274_cov_0.736041	1	274	2	274	100	1.10219	34.2	60
NODE_177_length_273_cov_0.755102	1	273	2	273	100	1.10623	34	60
NODE_178_length_273_cov_0.755102	1	273	2	273	100	1.10623	36.5	60
NODE_179_length_273_cov_0.755102	1	273	2	273	100	1.10623	35.7	60
NODE_180_length_273_cov_0.755102	1	273	2	273	100	1.10623	36.4	60
NODE_181_length_273_cov_0.755102	1	273	2	273	100	1.10623	34.5	60
NODE_182_length_272_cov_1.097436	1	272	4	272	100	2.22059	33.6	60
NODE_183_length_272_cov_0.758974	1	272	2	272	100	1.11029	34	60
NODE_184_length_272_cov_0.758974	1	272	2	272	100	1.11029	36.3	60
NODE_185_length_272_cov_0.758974	1	272	2	272	100	1.11029	30.9	60
NODE_186_length_272_cov_0.758974	1	272	2	272	100	1.11029	34.8	60
NODE_187_length_272_cov_0.758974	1	272	2	272	100	1.11029	36.2	60
NODE_188_length_271_cov_1.525773	1	271	4	271	100	2.22878	35.9	60
NODE_189_length_271_cov_0.886598	1	271	2	191	70.4797	0.704797	31.1	48.5
NODE_190_length_271_cov_0.762887	1	271	2	271	100	1.11439	33	60
NODE_191_length_271_cov_0.762887	1	271	2	271	100	1.11439	33.7	60
NODE_192_length_271_cov_0.762887	1	271	2	271	100	1.11439	35.7	60
NODE_193_length_271_cov_0.762887	1	271	2	271	100	1.11439	36.6	60
NODE_194_length_271_cov_0.762887	1	271	2	271	100	1.11439	36.3	60
NODE_195_length_271_cov_0.762887	1	271	2	271	100	1.11439	35.2	60
NODE_196_length_271_cov_0.711340	1	271	2	271	100	1.08856	21.5	60
NODE_197_length_271_cov_0.711340	1	271	2	271	100	1.09963	26.7	60
NODE_198_length_270_cov_0.766839	1	270	2	270	100	1.11852	35.5	60
NODE_199_length_270_cov_0.766839	1	270	2	270	100	1.11852	36.5	60
NODE_200_length_269_cov_0.708333	1	269	2	269	100	1.07807	22.2	60
NODE_201_length_268_cov_1.549738	1	268	4	268	100	2.25373	36.2	60
NODE_202_length_268_cov_0.717277	1	268	2	268	100	1.08582	24.8	60
NODE_203_length_267_cov_0.773684	1	267	2	267	100	1.13109	26.1	60
NODE_204_length_266_cov_450.756614	1	266	1633	266	100	875.244	35.2	44.7
NODE_205_length_266_cov_43.735450	1	266	168	266	100	90.2444	35.3	43.7
NODE_206_length_266_cov_0.783069	1	266	2	266	100	1.13534	33.8	60
NODE_207_length_266_cov_0.708995	1	266	2	266	100	1.08271	21.2	60
NODE_208_length_265_cov_1.106383	1	265	3	265	100	1.70943	30.7	30.3
NODE_209_length_265_cov_0.787234	1	265	2	265	100	1.13962	35.6	60
NODE_210_length_265_cov_0.787234	1	265	2	265	100	1.13962	29.3	60
NODE_211_length_264_cov_1.149733	1	264	1	151	57.197	0.57197	31.4	60
NODE_212_length_264_cov_0.893048	1	264	3	264	100	1.68939	32.2	60
NODE_213_length_264_cov_0.791444	1	264	2	264	100	1.14394	35.7	60
NODE_214_length_264_cov_0.791444	1	264	2	264	100	1.14394	36.2	60
NODE_215_length_264_cov_0.791444	1	264	2	264	100	1.14394	36.5	60
NODE_216_length_264_cov_0.700535	1	264	2	264	100	1.07955	24.9	60
NODE_217_length_263_cov_0.795699	1	263	2	263	100	1.14829	33.8	60
NODE_218_length_263_cov_0.795699	1	263	2	263	100	1.14829	34.4	60
NODE_219_length_263_cov_0.795699	1	263	2	263	100	1.14829	35.6	60
NODE_220_length_263_cov_0.795699	1	263	2	263	100	1.14829	36.6	60
NODE_221_length_262_cov_1.102703	1	262	4	262	100	2.30534	34.2	60
NODE_222_length_262_cov_0.800000	1	262	2	262	100	1.15267	36.5	60
NODE_223_length_262_cov_0.800000	1	262	2	262	100	1.15267	29.9	60
NODE_224_length_262_cov_0.740541	1	262	2	262	100	1.15267	33.3	60
NODE_225_length_261_cov_2.027174	1	261	6	261	100	3.47126	35.5	60
NODE_226_length_261_cov_1.130435	1	261	3	225	86.2069	1.73563	34.6	25
NODE_228_length_260_cov_0.808743	1	260	2	260	100	1.16154	35.9	60
NODE_229_length_260_cov_0.808743	1	260	2	260	100	1.16154	35.7	60
NODE_230_length_260_cov_0.808743	1	260	2	260	100	1.16154	36.5	60
NODE_231_length_260_cov_0.808743	1	260	2	260	100	1.16154	36.6	60
NODE_232_length_260_cov_0.710383	1	260	2	260	100	1.16154	32.6	60
NODE_233_length_259_cov_244.950549	1	259	730	259	100	400.382	34.9	47.8
NODE_234_length_259_cov_160.796703	1	259	575	259	100	318.942	34.7	52.3
NODE_235_length_259_cov_127.208791	1	259	344	259	100	190.799	35.5	57.3
NODE_236_length_259_cov_0.813187	1	259	2	259	100	1.16602	34.5	60
NODE_237_length_258_cov_0.817680	1	258	2	258	100	1.17054	36.4	60
NODE_238_length_258_cov_0.790055	1	258	2	258	100	1.17054	31.4	60
NODE_239_length_257_cov_1.061111	1	257	3	257	100	1.76265	35.4	60
NODE_240_length_257_cov_0.822222	1	257	2	257	100	1.1751	36.6	60
NODE_241_length_257_cov_0.822222	1	257	2	257	100	1.1751	35.7	60
NODE_242_length_257_cov_0.822222	1	257	2	257	100	1.1751	33.4	60
NODE_243_length_256_cov_1.653631	1	256	4	256	100	2.35938	36.4	60
NODE_244_length_256_cov_1.273743	1	256	1	151	58.9844	0.589844	32.7	7
NODE_245_length_256_cov_1.111732	1	256	3	256	100	1.76953	34.7	60
NODE_246_length_256_cov_0.826816	1	256	2	256	100	1.17969	36.4	60
NODE_247_length_256_cov_0.687151	1	256	2	256	100	1.08203	24.6	60
NODE_248_length_255_cov_1.320225	1	255	5	255	100	2.52157	34.9	60
NODE_249_length_255_cov_0.988764	1	255	4	255	100	2.36863	35.8	60
NODE_250_length_255_cov_0.960674	1	255	4	255	100	1.79216	35.9	60
NODE_251_length_255_cov_0.831461	1	255	2	255	100	1.18431	36.4	60
NODE_252_length_255_cov_0.831461	1	255	2	255	100	1.18431	36.8	60
NODE_253_length_255_cov_0.831461	1	255	2	255	100	1.18431	36.4	60
NODE_254_length_255_cov_0.831461	1	255	2	255	100	1.18431	35.4	60
NODE_255_length_255_cov_0.831461	1	255	2	255	100	1.18431	35.5	60
NODE_256_length_255_cov_0.747191	1	255	2	255	100	1.18431	25.8	60
NODE_257_length_255_cov_0.730337	1	255	2	255	100	1.18431	34.5	60
NODE_258_length_254_cov_0.943503	1	254	1	151	59.4488	0.594488	31.2	28
NODE_259_length_254_cov_0.836158	1	254	2	254	100	1.18898	34.6	60
NODE_260_length_254_cov_0.813559	1	254	2	254	100	1.18898	36.3	60
NODE_261_length_253_cov_280.795455	1	253	1184	253	100	500.783	35.1	39
NODE_262_length_253_cov_0.840909	1	253	2	253	100	1.19368	35.8	60
NODE_263_length_253_cov_0.840909	1	253	2	253	100	1.19368	36.5	60
NODE_264_length_253_cov_0.840909	1	253	4	253	100	2.38735	30.7	60
NODE_265_length_253_cov_0.755682	1	253	2	253	100	1.19368	34.4	60
NODE_266_length_253_cov_0.693182	1	253	3	253	100	1.34783	31	60
NODE_267_length_252_cov_1.760000	1	252	6	252	100	3.59524	35.4	60
NODE_268_length_252_cov_0.845714	1	252	2	252	100	1.19841	36.7	60
NODE_269_length_252_cov_0.845714	1	252	2	252	100	1.19841	36.5	60
NODE_270_length_252_cov_0.845714	1	252	2	252	100	1.19841	34.6	60
NODE_271_length_252_cov_0.845714	1	252	2	252	100	1.19841	36.6	60
NODE_272_length_252_cov_0.714286	1	252	2	252	100	1.19841	31.3	60
NODE_273_length_251_cov_1.701149	1	251	4	251	100	2.40637	35.4	60
NODE_274_length_251_cov_1.275862	1	251	4	251	100	2.40637	35.8	60
NODE_275_length_251_cov_0.850575	1	251	2	251	100	1.20319	34.4	60
NODE_276_length_251_cov_0.850575	1	251	2	251	100	1.20319	36.4	60
NODE_277_length_251_cov_0.850575	1	251	2	251	100	1.20319	34	60
NODE_278_length_251_cov_0.850575	1	251	2	251	100	1.20319	36.4	60
NODE_279_length_251_cov_0.793103	1	251	2	251	100	1.16335	28.6	60
NODE_280_length_251_cov_0.758621	1	251	2	251	100	1.20319	27.4	56.5
NODE_281_length_250_cov_1.658960	1	250	6	250	100	2.676	35.8	40.3
NODE_282_length_250_cov_1.000000	1	250	1	151	60.4	0.604	32.6	36
NODE_283_length_250_cov_0.861272	1	250	2	250	100	1.208	30.5	35
NODE_284_length_250_cov_0.855491	1	250	2	250	100	1.208	36.8	60
NODE_285_length_250_cov_0.855491	1	250	2	250	100	1.208	36.4	60
NODE_286_length_250_cov_0.855491	1	250	2	250	100	1.208	36	60
NODE_287_length_250_cov_0.815029	1	250	2	250	100	1.208	32	60
NODE_288_length_250_cov_0.797688	1	250	2	250	100	1.168	27.2	60
NODE_289_length_250_cov_0.739884	1	250	2	250	100	1.208	36.2	60
NODE_290_length_250_cov_0.676301	1	250	2	250	100	1.084	26.6	60
NODE_291_length_250_cov_0.647399	1	250	4	250	100	1.464	36.1	60
NODE_293_length_249_cov_1.122093	1	249	1	151	60.6426	0.606426	34.5	22
NODE_294_length_249_cov_0.953488	1	249	4	249	100	2.38554	33.4	60
NODE_295_length_249_cov_0.860465	1	249	2	249	100	1.21285	36.3	60
NODE_296_length_249_cov_0.860465	1	249	2	249	100	1.21285	34.6	60
NODE_297_length_249_cov_0.860465	1	249	2	249	100	1.21285	33.8	60
NODE_298_length_249_cov_0.790698	1	249	2	249	100	1.21285	26.2	60
NODE_299_length_249_cov_0.744186	1	249	2	249	100	1.21285	34.9	60
NODE_301_length_247_cov_0.870588	1	247	2	247	100	1.22267	30.2	51.5
NODE_302_length_246_cov_0.875740	1	246	2	246	100	1.22764	33.8	60
NODE_303_length_246_cov_0.875740	1	246	2	246	100	1.22764	35.9	60
NODE_304_length_246_cov_0.875740	1	246	2	246	100	1.22764	36.5	60
NODE_305_length_246_cov_0.875740	1	246	2	246	100	1.22764	36.1	60
NODE_306_length_246_cov_0.869822	1	246	2	246	100	1.22764	30.9	55.5
NODE_307_length_246_cov_0.668639	1	246	2	246	100	1.08537	23.4	60
NODE_308_length_245_cov_1.333333	1	245	8	245	100	3.96735	32.3	60
NODE_309_length_245_cov_1.107143	1	245	5	245	100	2.25714	30.1	21.8
NODE_310_length_245_cov_0.880952	1	245	2	245	100	1.23265	36.8	60
NODE_311_length_245_cov_0.880952	1	245	2	245	100	1.23265	36	60
NODE_312_length_245_cov_0.880952	1	245	2	245	100	1.23265	35.7	60
NODE_313_length_245_cov_0.880952	1	245	2	245	100	1.23265	35.8	60
NODE_314_length_245_cov_0.660714	1	245	6	245	100	2.38776	24.8	32.3
NODE_315_length_245_cov_0.642857	1	245	2	241	98.3673	1.06939	24.4	60
NODE_317_length_244_cov_0.886228	1	244	2	244	100	1.2377	36.8	60
NODE_318_length_244_cov_0.886228	1	244	2	244	100	1.2377	35.8	60
NODE_319_length_244_cov_0.748503	1	244	2	244	100	1.2377	24.9	60
NODE_320_length_244_cov_0.706587	1	244	2	244	100	1.2377	33.6	60
NODE_321_length_244_cov_0.670659	1	244	2	244	100	1.09016	22.5	60
NODE_322_length_244_cov_0.664671	1	244	2	243	99.5902	1.08607	22.2	60
NODE_323_length_243_cov_46.759036	1	243	289	243	100	169.025	34.7	43
NODE_324_length_243_cov_1.415663	1	243	19	243	100	5.71605	34.8	49.9
NODE_325_length_243_cov_1.349398	1	243	4	243	100	2.4856	35.5	60
NODE_326_length_243_cov_0.891566	1	243	2	243	100	1.2428	27.2	57
NODE_327_length_243_cov_0.891566	1	243	2	243	100	1.2428	36.5	60
NODE_328_length_243_cov_0.879518	1	243	2	243	100	1.2428	30.5	46
NODE_329_length_243_cov_0.789157	1	243	2	243	100	1.2428	35.8	60
NODE_330_length_243_cov_0.753012	1	243	2	243	100	1.14815	25.5	60
NODE_331_length_243_cov_0.740964	1	243	2	243	100	1.2428	26.5	60
NODE_332_length_243_cov_0.662651	1	243	2	243	100	1.08642	25.1	60
NODE_333_length_243_cov_0.662651	1	243	2	243	100	1.08642	21.3	60
NODE_334_length_243_cov_0.662651	1	243	2	243	100	1.09053	22.7	60
NODE_335_length_242_cov_0.896970	1	242	2	242	100	1.24793	36.7	60
NODE_336_length_242_cov_0.896970	1	242	2	242	100	1.24793	36.2	60
NODE_337_length_242_cov_0.896970	1	242	2	242	100	1.24793	36.7	60
NODE_338_length_242_cov_0.896970	1	242	2	242	100	1.24793	30.6	43
NODE_339_length_242_cov_0.896970	1	242	3	242	100	1.52066	31.6	48.3
NODE_340_length_242_cov_0.884848	1	242	2	242	100	1.24793	30.1	57
NODE_341_length_242_cov_0.884848	1	242	4	242	100	2.18595	28.8	48
NODE_342_length_241_cov_0.902439	1	241	2	241	100	1.25311	36.1	60
NODE_343_length_241_cov_0.902439	1	241	2	241	100	1.25311	35.8	60
NODE_344_length_241_cov_0.902439	1	241	2	241	100	1.25311	36.3	60
NODE_345_length_241_cov_0.902439	1	241	2	241	100	1.25311	36.6	60
NODE_346_length_241_cov_0.902439	1	241	1	151	62.6556	0.626556	26.8	60
NODE_347_length_241_cov_0.902439	1	241	2	241	100	1.25311	36.3	60
NODE_348_length_241_cov_0.902439	1	241	4	241	100	1.44398	35.6	60
NODE_349_length_241_cov_0.902439	1	241	1	151	62.6556	0.626556	31.1	60
NODE_350_length_241_cov_0.878049	1	241	2	241	100	1.25311	30	60
